ServerName;DatabaseName;SQLServerVersion;QueryExecutedAt
----------;------------;----------------;---------------
AOVIA2VMS006;AlplaPROD_aovia2;Microsoft SQL Server 2022 (RTM) - 16.0.1000.6 (X64) 
	Oct  8 2022 05:58:25 
	Copyright (C) 2022 Microsoft Corporation
	Standard Edition (64-bit) on Windows Server 2022 Standard 10.0 <X64> (Build 20348: ) (Hypervisor)
;5/29/2026 11:11:50 PM

(1 rows affected)

SchemaName;SchemaId
----------;--------
AlplaAPP;5
AlplaREPORTBUDGET;6
db_accessadmin;16385
db_backupoperator;16389
db_datareader;16390
db_datawriter;16391
db_ddladmin;16387
db_denydatareader;16392
db_denydatawriter;16393
db_owner;16384
db_securityadmin;16386
dbo;1

(12 rows affected)

SchemaName;TableName;ApproxRowCount;CreatedDate;LastModifiedDate
dbo;T_FuellLosHistorie;0;9/27/2018 2:20:01 PM;5/20/2026 8:33:18 AM
dbo;T_GravurNummern;1668;9/27/2018 2:20:01 PM;5/20/2026 8:33:18 AM
dbo;T_HistorieProtokoll;0;9/27/2018 2:20:03 PM;5/20/2026 8:33:18 AM
dbo;T_HistoryEK;324;9/27/2018 2:19:59 PM;5/20/2026 8:33:18 AM
dbo;T_HistoryEKImport;0;9/27/2018 2:20:02 PM;5/20/2026 8:33:18 AM
dbo;T_HistoryEKKunden;0;9/27/2018 2:19:59 PM;5/20/2026 8:33:18 AM
dbo;T_HistoryEKProtokoll;0;9/27/2018 2:20:01 PM;5/20/2026 8:33:18 AM
dbo;T_HistoryEKStaffel;0;9/27/2018 2:20:02 PM;5/20/2026 8:33:18 AM
dbo;T_HistoryProduktiondatenDetails;59752;9/27/2018 2:20:02 PM;5/20/2026 8:33:18 AM
dbo;T_HistoryProduktionsdaten;59752;9/27/2018 2:20:02 PM;5/20/2026 8:33:18 AM
dbo;T_HistoryStillstandsereignis;2997;9/27/2018 2:20:03 PM;5/20/2026 8:33:18 AM
dbo;T_HistoryTransportkosten;0;9/27/2018 2:20:01 PM;5/20/2026 8:33:18 AM
dbo;T_HistoryVK;664;9/27/2018 2:19:59 PM;5/20/2026 8:33:19 AM
dbo;T_HistoryVKImport;0;9/27/2018 2:20:01 PM;5/20/2026 8:33:18 AM
dbo;T_HistoryVKProtokoll;0;9/27/2018 2:20:02 PM;5/20/2026 8:33:19 AM
dbo;T_Identifikation;0;9/27/2018 2:19:59 PM;5/20/2026 8:33:18 AM
dbo;T_Identifikation_EtikettenHistorie;0;9/27/2018 2:20:01 PM;5/20/2026 8:33:18 AM
dbo;T_IncomingGoodCustomerReturnAdditionalDefects;1;3/4/2020 4:43:54 PM;5/20/2026 8:33:19 AM
dbo;T_IncomingGoodCustomerReturns;18;3/4/2020 4:43:54 PM;5/20/2026 8:33:19 AM
dbo;T_InhouseBewegungen;0;9/27/2018 2:20:02 PM;5/20/2026 8:33:19 AM
dbo;T_InhouseLieferungen;0;9/27/2018 2:20:02 PM;5/20/2026 8:33:19 AM
dbo;T_Inventuren;965;9/27/2018 2:20:00 PM;5/20/2026 8:33:19 AM
dbo;T_InventurPositionen;3118;9/27/2018 2:19:59 PM;5/20/2026 8:33:19 AM
dbo;T_Kalender;0;9/27/2018 2:20:03 PM;5/20/2026 8:33:19 AM
dbo;T_KalenderwochenSchichtdefinitionen;1436;9/27/2018 2:20:00 PM;5/20/2026 8:33:19 AM
dbo;T_Keykunden;549;9/27/2018 2:19:59 PM;5/20/2026 8:33:19 AM
dbo;T_KomponentenAusgaben;1018;9/27/2018 2:20:00 PM;5/20/2026 8:33:19 AM
dbo;T_KonsignationsBewegungen;0;9/27/2018 2:20:02 PM;5/20/2026 8:33:19 AM
dbo;T_Konten;1426;9/27/2018 2:19:59 PM;5/20/2026 8:33:19 AM
dbo;T_KontenHistorie;268791;9/27/2018 2:20:00 PM;5/20/2026 8:33:19 AM
dbo;T_KundenAbrufBestaetigungen;0;9/27/2018 2:20:02 PM;5/20/2026 8:33:19 AM
dbo;T_KundenAbrufe;0;9/27/2018 2:20:01 PM;5/20/2026 8:33:19 AM
dbo;T_KundenAbrufeHistorie;0;9/27/2018 2:20:02 PM;5/20/2026 8:33:19 AM
dbo;T_KundenBestand;0;9/27/2018 2:20:01 PM;5/20/2026 8:33:19 AM
dbo;T_KundenBestandHistorie;0;9/27/2018 2:20:02 PM;5/20/2026 8:33:19 AM
dbo;T_KundenBeziehungen;72;9/27/2018 2:20:01 PM;5/20/2026 8:33:19 AM
dbo;T_LadeAuftraege;2254;9/27/2018 2:19:59 PM;5/20/2026 8:33:19 AM
dbo;T_LadeEinheiten;5;9/27/2018 2:19:59 PM;5/20/2026 8:33:19 AM
dbo;T_LadePlanungen;2359;9/27/2018 2:19:59 PM;5/20/2026 8:33:19 AM
dbo;T_LadePositionen;46615;9/27/2018 2:20:00 PM;5/20/2026 8:33:19 AM
dbo;T_Lager;1;9/27/2018 2:20:01 PM;5/20/2026 8:33:19 AM
dbo;T_LagerabgleichBarcodes;0;9/27/2018 2:20:00 PM;5/20/2026 8:33:19 AM
dbo;T_LagerabgleichBarcodesExtern;0;9/27/2018 2:20:02 PM;5/20/2026 8:33:19 AM
dbo;T_LagerabgleichBarcodesIntern;0;9/27/2018 2:20:00 PM;5/20/2026 8:33:19 AM
dbo;T_LagerAbteilungen;10049;9/27/2018 2:19:59 PM;5/20/2026 8:33:20 AM
dbo;T_LagerAbteilungenInventuren;45;9/27/2018 2:20:00 PM;5/20/2026 8:33:20 AM
dbo;T_Lagerbestand;0;9/27/2018 2:20:03 PM;5/20/2026 8:33:20 AM
dbo;T_LagerBestandsHistorie;336074;9/27/2018 2:19:59 PM;5/20/2026 8:33:20 AM
dbo;T_LagerBuchungen;529239;9/27/2018 2:19:59 PM;5/20/2026 8:33:20 AM
dbo;T_LagerFehler;433;9/27/2018 2:20:03 PM;5/20/2026 8:33:20 AM
dbo;T_LagerKonten;827;9/27/2018 2:20:00 PM;5/20/2026 8:33:20 AM
dbo;T_LagerKontenArchiv;0;9/27/2018 2:20:03 PM;5/20/2026 8:33:20 AM
dbo;T_LagerLose;116847;9/27/2018 2:20:01 PM;5/20/2026 8:33:20 AM
dbo;T_LagerPlanungen;36891;9/27/2018 2:20:00 PM;5/20/2026 8:33:20 AM
dbo;T_LagerPositionen;1097;9/27/2018 2:19:59 PM;5/20/2026 8:33:20 AM
dbo;T_Layout;10;9/27/2018 2:20:01 PM;5/20/2026 8:33:20 AM
dbo;T_LBW;16173;9/27/2018 2:20:01 PM;5/20/2026 8:33:20 AM
dbo;T_LBW_Archiv;0;9/27/2018 2:20:03 PM;5/20/2026 8:33:20 AM
dbo;T_LBWTyp;8;9/27/2018 2:20:02 PM;5/20/2026 8:33:20 AM
dbo;T_Leistungseinheit;0;9/27/2018 2:20:03 PM;5/20/2026 8:33:20 AM
dbo;T_LeistungsVorlagen;1;9/27/2018 2:20:00 PM;5/20/2026 8:33:20 AM
dbo;T_LieferantenbewertungAbgrenzung;0;9/27/2018 2:20:00 PM;5/20/2026 8:33:20 AM
dbo;T_LieferantenBewertungen;0;9/27/2018 2:20:01 PM;5/20/2026 8:33:20 AM
dbo;T_LieferantenBewertungenHistorie;0;9/27/2018 2:20:03 PM;5/20/2026 8:33:20 AM
dbo;T_LieferantenReklamationen;0;9/27/2018 2:20:01 PM;5/20/2026 8:33:20 AM
dbo;T_LieferantenReklamationsPositionen;0;9/27/2018 2:20:01 PM;5/20/2026 8:33:20 AM
dbo;T_LieferBuchungen;69550;9/27/2018 2:19:59 PM;5/20/2026 8:33:20 AM
dbo;T_Lieferkonditionen;11;9/27/2018 2:19:59 PM;5/20/2026 8:33:20 AM
dbo;T_LieferKonten;414;9/27/2018 2:19:59 PM;5/20/2026 8:33:20 AM
dbo;T_LieferKontenArchiv;0;9/27/2018 2:20:03 PM;5/20/2026 8:33:20 AM
dbo;T_LieferPositionen;46532;9/27/2018 2:19:59 PM;5/20/2026 8:33:21 AM
dbo;T_Lieferscheine;0;9/27/2018 2:19:59 PM;5/20/2026 8:33:21 AM
dbo;T_LieferscheinLayouts;0;9/27/2018 2:20:03 PM;5/20/2026 8:33:20 AM
dbo;T_LieferscheinPositionen;0;9/27/2018 2:20:01 PM;5/20/2026 8:33:21 AM
dbo;T_Lieferungen;2733;9/27/2018 2:20:01 PM;5/20/2026 8:33:21 AM
dbo;T_LKWTypen;1;9/27/2018 2:20:01 PM;5/20/2026 8:33:21 AM
dbo;T_Localizer;5866;9/27/2018 2:20:03 PM;5/20/2026 8:33:21 AM
dbo;T_LocalizerDetail;84165;9/27/2018 2:20:03 PM;5/20/2026 8:33:21 AM
dbo;T_LocalizerNamespace;7225;9/27/2018 2:20:03 PM;5/20/2026 8:33:21 AM
dbo;T_LogBenutzer;2214;9/27/2018 2:20:00 PM;5/20/2026 8:33:21 AM
dbo;T_LogEUROLOG;0;9/27/2018 2:20:03 PM;5/20/2026 8:33:21 AM
dbo;T_LogHistorizeStocks;219724;9/27/2018 2:20:00 PM;5/20/2026 8:33:21 AM
dbo;T_LS_ArtikelKlassifizierung;0;9/27/2018 2:20:01 PM;5/20/2026 8:33:21 AM
