TABLE_SCHEMA;TABLE_NAME;COLUMN_NAME;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;IS_NULLABLE;ORDINAL_POSITION
dbo;syncobj_0x3846423345423738;GueltigabDatum;datetime;NO
dbo;syncobj_0x3846423345423738;Add_Date;datetime;YES
dbo;syncobj_0x3846423345423738;Upd_Date;datetime;YES
dbo;syncobj_0x3846423345423738;KursDatum;datetime;YES
dbo;syncobj_0x3846423345423738;GueltigbisDatum;datetime;YES
dbo;syncobj_0x3846463533363534;GueltigabDatum;datetime;NO
dbo;syncobj_0x3846463533363534;Add_Date;datetime;YES
dbo;syncobj_0x3846463533363534;Upd_Date;datetime;YES
dbo;syncobj_0x3846463533363534;KursDatum;datetime;YES
dbo;syncobj_0x3930333337464130;Add_Date;datetime;NO
dbo;syncobj_0x3930333337464130;Upd_Date;datetime;YES
dbo;syncobj_0x3930394439443036;Add_Date;datetime;NO
dbo;syncobj_0x3930394439443036;Upd_Date;datetime;YES
dbo;syncobj_0x3930433341394541;Add_Date;datetime;NO
dbo;syncobj_0x3930433341394541;Upd_Date;datetime;NO
dbo;syncobj_0x3930464643303742;Produktionsdatum;datetime;YES
dbo;syncobj_0x3930464643303742;Etikett_DruckDatum;datetime;YES
dbo;syncobj_0x3930464643303742;Add_Date;datetime;NO
dbo;syncobj_0x3930464643303742;Upd_Date;datetime;YES
dbo;syncobj_0x3930464643303742;Produktionsdatum_Schicht;datetime;YES
dbo;syncobj_0x3931313833423437;BlockingDate;datetime;NO
dbo;syncobj_0x3931313833423437;Add_Date;datetime;NO
dbo;syncobj_0x3931313833423437;Upd_Date;datetime;YES
dbo;syncobj_0x3931313833423437;CoaReleaseDate;datetime;NO
dbo;syncobj_0x3931313937463341;Add_Date;datetime;YES
dbo;syncobj_0x3931313937463341;Upd_Date;datetime;YES
dbo;syncobj_0x3931414341323446;Add_Date;datetime;YES
dbo;syncobj_0x3931414341323446;Upd_Date;datetime;YES
dbo;syncobj_0x3931424134313243;BestellDatum;datetime;NO
dbo;syncobj_0x3931424134313243;Lieferdatum;datetime;NO
dbo;syncobj_0x3931424134313243;Add_Date;datetime;NO
dbo;syncobj_0x3931424134313243;Upd_Date;datetime;YES
dbo;syncobj_0x3932303836363636;Add_Date;datetime;NO
dbo;syncobj_0x3932303836363636;Upd_Date;datetime;YES
dbo;syncobj_0x3932454339463237;Add_Date;datetime;YES
dbo;syncobj_0x3932454339463237;Upd_Date;datetime;YES
dbo;syncobj_0x3933364635453937;ArchivDatum;datetime;NO
dbo;syncobj_0x3933364635453937;LetztesZugangsDatum;datetime;NO
dbo;syncobj_0x3933364635453937;LetztesAbgangsDatum;datetime;NO
dbo;syncobj_0x3933364635453937;Add_Date;datetime;NO
dbo;syncobj_0x3933364635453937;Upd_Date;datetime;YES
dbo;syncobj_0x3933443042313136;Add_Date;datetime;NO
dbo;syncobj_0x3933443042313136;Upd_Date;datetime;YES
dbo;syncobj_0x3933454346413044;Add_Date;datetime;NO
dbo;syncobj_0x3933454346413044;Upd_Date;datetime;YES
dbo;syncobj_0x3933454346413044;GueltigAbDatum;datetime;YES
dbo;syncobj_0x3935334632434132;Add_Date;datetime;NO
dbo;syncobj_0x3935334632434132;Upd_Date;datetime;YES
dbo;syncobj_0x3935373541354146;Add_Date;datetime;NO
dbo;syncobj_0x3935373541354146;Upd_Date;datetime;YES
dbo;syncobj_0x3935373541383342;BestellDatum;datetime;NO
dbo;syncobj_0x3935373541383342;Lieferdatum;datetime;NO
dbo;syncobj_0x3935373541383342;Add_Date;datetime;NO
dbo;syncobj_0x3935373541383342;Upd_Date;datetime;YES
dbo;syncobj_0x3935393342363246;Add_Date;datetime;YES
dbo;syncobj_0x3935463030394446;BuchungsDatum;datetime;NO
dbo;syncobj_0x3935463030394446;ProduktionsDatum;datetime;NO
dbo;syncobj_0x3935463030394446;EinlagerungsDatum;datetime;NO
dbo;syncobj_0x3935463030394446;LieferDatum;datetime;NO
dbo;syncobj_0x3935463030394446;Add_Date;datetime;NO
dbo;syncobj_0x3935463030394446;Upd_Date;datetime;YES
dbo;syncobj_0x3936313337333542;ProdDatum;datetime;YES
dbo;syncobj_0x3936313337333542;Fehlerdatum;datetime;YES
dbo;syncobj_0x3936334635434133;Add_Date;datetime;NO
dbo;syncobj_0x3936334635434133;Upd_Date;datetime;YES
dbo;syncobj_0x3936334635434133;ProduktionsDatenImportQuelle;int;NO
dbo;syncobj_0x3936374341443133;Buchungsdatum;datetime;NO
dbo;syncobj_0x3936374341443133;ProduktionsDatum;datetime;NO
dbo;syncobj_0x3936374341443133;EinlagerungsDatum;datetime;NO
dbo;syncobj_0x3936374341443133;LieferDatum;datetime;NO
dbo;syncobj_0x3936374341443133;Add_Date;datetime;NO
dbo;syncobj_0x3936374341443133;Upd_Date;datetime;YES
dbo;syncobj_0x3936423238333535;Add_Date;datetime;NO
dbo;syncobj_0x3936423238333535;Upd_Date;datetime;YES
dbo;syncobj_0x3936453244343833;Add_Date;datetime;NO
dbo;syncobj_0x3936453244343833;Upd_Date;datetime;YES
dbo;syncobj_0x3936463045303832;Add_Date;datetime;YES
dbo;syncobj_0x3936463045303832;Upd_Date;datetime;YES
dbo;syncobj_0x3937383633324333;Add_Date;datetime;NO
dbo;syncobj_0x3937383633324333;Upd_Date;datetime;YES
dbo;syncobj_0x3937454545334445;Add_Date;datetime;NO
dbo;syncobj_0x3937454545334445;Upd_Date;datetime;YES
dbo;syncobj_0x3937454545334445;IstTerminal;int;YES
dbo;syncobj_0x3938323135303632;Add_Date;datetime;NO
dbo;syncobj_0x3938323135303632;Upd_Date;datetime;NO
dbo;syncobj_0x3938413344384234;Dateiname;nvarchar;YES
dbo;syncobj_0x3938413344384234;DatumEingehend;datetime;NO
dbo;syncobj_0x3938413344384234;DatumVerarbeitet;datetime;NO
dbo;syncobj_0x3938413344384234;Add_Date;datetime;NO
dbo;syncobj_0x3938413344384234;Upd_Date;datetime;YES
dbo;syncobj_0x3939353443413241;IdHistoryProduktionsdaten;int;NO
dbo;syncobj_0x3939353443413241;Add_Date;datetime;NO
dbo;syncobj_0x3939353443413241;Upd_Date;datetime;NO
dbo;syncobj_0x3941313838364135;Add_Date;datetime;NO
dbo;syncobj_0x3941313838364135;Upd_Date;datetime;YES
dbo;syncobj_0x3941363239313533;Add_Date;datetime;NO
dbo;syncobj_0x3941363239313533;Upd_Date;datetime;YES
dbo;syncobj_0x3941373446313230;Add_Date;datetime;NO
dbo;syncobj_0x3941373446313230;Upd_Date;datetime;YES
dbo;syncobj_0x3942313036333932;Add_Date;datetime;YES
dbo;syncobj_0x3942313036333932;Upd_Date;datetime;YES
dbo;syncobj_0x3942363146383230;Add_Date;datetime;NO
dbo;syncobj_0x3942363146383230;Upd_Date;datetime;YES
dbo;syncobj_0x3942414437373232;Add_Date;datetime;NO
dbo;syncobj_0x3942414437373232;Upd_Date;datetime;YES
dbo;syncobj_0x3943304246343245;Add_Date;datetime;NO
dbo;syncobj_0x3943304246343245;Upd_Date;datetime;YES
dbo;syncobj_0x3943323846343642;Add_Date;datetime;NO
dbo;syncobj_0x3943323846343642;Upd_Date;datetime;YES
dbo;syncobj_0x3944383234313237;Add_Date;datetime;NO
dbo;syncobj_0x3944383234313237;Upd_Date;datetime;YES
dbo;syncobj_0x3944433543324432;Add_Date;datetime;NO
dbo;syncobj_0x3944433543324432;Upd_Date;datetime;YES
dbo;syncobj_0x3944433543324432;ReklamationsDatum;datetime;YES
dbo;syncobj_0x3945413144353730;budget_datum;datetime;YES
dbo;syncobj_0x3945413144353730;adddate;datetime;YES
dbo;syncobj_0x3945413144353730;upddate;datetime;YES
dbo;syncobj_0x3946333139424630;BedarfsDatum;datetime;NO
dbo;syncobj_0x3946333139424630;Add_Date;datetime;NO
dbo;syncobj_0x3946333139424630;Upd_Date;datetime;YES
dbo;syncobj_0x3946383336384544;Add_Date;datetime;YES
dbo;syncobj_0x3946383336384544;Upd_Date;datetime;YES
dbo;syncobj_0x4130394444413132;BestellDatum;datetime;NO
dbo;syncobj_0x4130394444413132;Lieferdatum;datetime;NO
dbo;syncobj_0x4130394444413132;Add_Date;datetime;NO
dbo;syncobj_0x4130394444413132;Upd_Date;datetime;YES
dbo;syncobj_0x4132344341313032;LadeDatum;datetime;NO
dbo;syncobj_0x4132344341313032;Add_Date;datetime;NO
dbo;syncobj_0x4132344341313032;Upd_Date;datetime;YES
dbo;syncobj_0x4132354330383136;Add_Date;datetime;YES
dbo;syncobj_0x4132354330383136;Upd_Date;datetime;YES
dbo;syncobj_0x4132434438343436;Add_Date;datetime;YES
dbo;syncobj_0x4132434438343436;Upd_Date;datetime;YES
dbo;syncobj_0x4133323233344546;BestellDatum;datetime;NO
dbo;syncobj_0x4133323233344546;Lieferdatum;datetime;NO
dbo;syncobj_0x4133323233344546;Add_Date;datetime;NO
dbo;syncobj_0x4133323233344546;Upd_Date;datetime;YES
dbo;syncobj_0x4133323841464245;Add_Date;datetime;NO
dbo;syncobj_0x4133323841464245;Upd_Date;datetime;YES
dbo;syncobj_0x4133433636314633;AbrufDatum;datetime;YES
dbo;syncobj_0x4133433636314633;AbrufLiefertermin;datetime;YES
dbo;syncobj_0x4133433636314633;LetztesLieferDatum;datetime;YES
dbo;syncobj_0x4133433636314633;Add_Date;datetime;YES
dbo;syncobj_0x4133433636314633;Upd_Date;datetime;YES
dbo;syncobj_0x4133433636314633;AbrufLadeDatum;datetime;YES
dbo;syncobj_0x4133433636314633;EdiAbrufLiefertermin;datetime;YES
dbo;syncobj_0x4133433636314633;EdiAbrufLadeDatum;datetime;YES
dbo;syncobj_0x4133433636314633;EdiAbrufDatum;datetime;YES
dbo;syncobj_0x4133433845383137;Datenbereich;nvarchar;NO
dbo;syncobj_0x4133433845383137;Add_Date;datetime;NO
dbo;syncobj_0x4133433845383137;Upd_Date;datetime;YES
dbo;syncobj_0x4133454337364538;EntstehungsDatum;datetime;NO
dbo;syncobj_0x4133454337364538;Add_Date;datetime;NO
dbo;syncobj_0x4133454337364538;Upd_Date;datetime;YES
dbo;syncobj_0x4133463044434130;LieferscheinLayoutDateiname;nvarchar;YES
dbo;syncobj_0x4133463044434130;Add_Date;datetime;NO
dbo;syncobj_0x4133463044434130;Upd_Date;datetime;YES
dbo;syncobj_0x4133464533303837;Add_Date;datetime;NO
dbo;syncobj_0x4133464533303837;Upd_Date;datetime;YES
dbo;syncobj_0x4134383446313543;adddate;datetime;YES
dbo;syncobj_0x4134383446313543;upddate;datetime;YES
dbo;syncobj_0x4134453134304631;Add_Date;datetime;NO
dbo;syncobj_0x4134453134304631;Upd_Date;datetime;YES
dbo;syncobj_0x4135394233363642;DruckDatum;datetime;YES
dbo;syncobj_0x4135394233363642;Add_Date;datetime;NO
dbo;syncobj_0x4135394233363642;Upd_Date;datetime;YES
dbo;syncobj_0x4135413944334535;ArchivDatum;datetime;NO
dbo;syncobj_0x4135413944334535;LetztesZugangsDatum;datetime;NO
dbo;syncobj_0x4135413944334535;LetztesAbgangsDatum;datetime;NO
dbo;syncobj_0x4135413944334535;LetztesInventurDatum;datetime;NO
dbo;syncobj_0x4135413944334535;Add_Date;datetime;NO
dbo;syncobj_0x4135413944334535;Upd_Date;datetime;YES
dbo;syncobj_0x4136313842363332;Inventurdatum;datetime;YES
dbo;syncobj_0x4136313842363332;Add_Date;datetime;YES
dbo;syncobj_0x4136313842363332;Upd_Date;datetime;YES
dbo;syncobj_0x4136323138413546;Add_Date;datetime;NO
dbo;syncobj_0x4136323138413546;Upd_Date;datetime;YES
dbo;syncobj_0x4136353845323346;Lieferdatum;datetime;NO
dbo;syncobj_0x4136353845323346;Add_Date;datetime;NO
dbo;syncobj_0x4136353845323346;Upd_Date;datetime;YES
dbo;syncobj_0x4136353845323346;AbrufDatum;datetime;YES
dbo;syncobj_0x4136353845323346;LetztesLieferDatum;datetime;YES
dbo;syncobj_0x4136353845323346;LadeDatum;datetime;NO
dbo;syncobj_0x4137323132373930;Add_Date;datetime;NO
dbo;syncobj_0x4137323132373930;Upd_Date;datetime;NO
dbo;syncobj_0x4137323143374636;Bedarfsdatum;datetime;NO
dbo;syncobj_0x4137323143374636;Add_Date;datetime;NO
dbo;syncobj_0x4137323143374636;Upd_Date;datetime;YES
dbo;syncobj_0x4137384439413435;Add_Date;datetime;YES
dbo;syncobj_0x4137384439413435;Upd_Date;datetime;YES
dbo;syncobj_0x4137443843443143;Add_Date;datetime;NO
dbo;syncobj_0x4137443843443143;Upd_Date;datetime;YES
dbo;syncobj_0x4139314244364138;Add_Date;datetime;YES
dbo;syncobj_0x4139314244364138;Upd_Date;datetime;YES
dbo;syncobj_0x4141343935453037;Add_Date;datetime;NO
dbo;syncobj_0x4141343935453037;Upd_Date;datetime;YES
dbo;syncobj_0x4141374345303636;Add_Date;datetime;YES
dbo;syncobj_0x4141374345303636;Upd_Date;datetime;YES
dbo;syncobj_0x4142313844333146;Datum;datetime;NO
dbo;syncobj_0x4142313844333146;Add_Date;datetime;NO
dbo;syncobj_0x4142313844333146;Upd_Date;datetime;YES
dbo;syncobj_0x4142333535453746;Add_Date;datetime;NO
dbo;syncobj_0x4142333535453746;Upd_Date;datetime;YES
dbo;syncobj_0x4142343139453933;IdProduktionsRueckmeldungDatenDetail;int;NO
dbo;syncobj_0x4142343139453933;DetailMeldeDatumVon;datetime;NO
dbo;syncobj_0x4142343139453933;DetailMeldeDatumBis;datetime;NO
dbo;syncobj_0x4142343139453933;Add_Date;datetime;NO
dbo;syncobj_0x4142343139453933;Upd_Date;datetime;NO
dbo;syncobj_0x4142353645433045;Datum;datetime;NO
dbo;syncobj_0x4142353645433045;Add_Date;datetime;NO
dbo;syncobj_0x4142353645433045;Upd_Date;datetime;NO
dbo;syncobj_0x4143353744444537;Add_Date;datetime;NO
dbo;syncobj_0x4143353744444537;Upd_Date;datetime;NO
dbo;syncobj_0x4144303134373539;BestellDatum;datetime;YES
dbo;syncobj_0x4144303134373539;Liefertermin;datetime;YES
dbo;syncobj_0x4144303134373539;Add_Date;datetime;NO
dbo;syncobj_0x4144303134373539;Upd_Date;datetime;YES
dbo;syncobj_0x4144303134373539;BestellVorschlagDatum;datetime;YES
dbo;syncobj_0x4144303134373539;AuftragsDatum;datetime;YES
dbo;syncobj_0x4144303134373539;AuftragsPositionsDatum;datetime;YES
dbo;syncobj_0x4144314133393245;Add_Date;datetime;NO
dbo;syncobj_0x4144314133393245;Upd_Date;datetime;YES
dbo;syncobj_0x4144444336383141;Add_Date;datetime;NO
dbo;syncobj_0x4144444336383141;Upd_Date;datetime;YES
dbo;syncobj_0x4144453246423031;Add_Date;datetime;NO
dbo;syncobj_0x4144453246423031;Upd_Date;datetime;YES
dbo;syncobj_0x4144453246423031;KursDatum;datetime;YES
dbo;syncobj_0x4144453746463638;Add_Date;datetime;NO
dbo;syncobj_0x4144453746463638;Upd_Date;datetime;YES
dbo;syncobj_0x4145323734333138;BuchungsDatum;datetime;NO
dbo;syncobj_0x4145323734333138;ProduktionsDatum;datetime;NO
dbo;syncobj_0x4145323734333138;EinlagerungsDatum;datetime;NO
dbo;syncobj_0x4145323734333138;LieferDatum;datetime;NO
dbo;syncobj_0x4145323734333138;Add_Date;datetime;NO
dbo;syncobj_0x4145323734333138;Upd_Date;datetime;YES
dbo;syncobj_0x4145343341334342;adddate;datetime;YES
dbo;syncobj_0x4145343341334342;upddate;datetime;YES
dbo;syncobj_0x4146303832413838;Add_Date;datetime;YES
dbo;syncobj_0x4146303832413838;Upd_Date;datetime;YES
dbo;syncobj_0x4146373133463543;Datum;datetime;NO
dbo;syncobj_0x4146433332423530;Add_Date;datetime;NO
dbo;syncobj_0x4146433332423530;Upd_Date;datetime;YES
dbo;syncobj_0x4146433332423530;ReklamationsDatum;datetime;YES
dbo;syncobj_0x4146454343343634;ProdDatum;datetime;NO
dbo;syncobj_0x4146454343343634;Add_Date;datetime;NO
dbo;syncobj_0x4146454343343634;Upd_Date;datetime;YES
dbo;syncobj_0x4231343036343046;BuchungsDatum;datetime;NO
dbo;syncobj_0x4231343036343046;Add_Date;datetime;NO
dbo;syncobj_0x4231343036343046;Upd_Date;datetime;YES
dbo;syncobj_0x4231374435333835;Add_Date;datetime;NO
dbo;syncobj_0x4231374435333835;Upd_Date;datetime;YES
dbo;syncobj_0x4231374435333835;ProduktionsDatenImportQuelle;int;NO
dbo;syncobj_0x4231374435333835;Del_Date;datetime;NO
dbo;syncobj_0x4232304644313344;BedarfsDatum;datetime;NO
dbo;syncobj_0x4232304644313344;Add_Date;datetime;NO
dbo;syncobj_0x4232304644313344;Upd_Date;datetime;YES
dbo;syncobj_0x4232323436453639;Add_Date;datetime;NO
dbo;syncobj_0x4232323436453639;Upd_Date;datetime;YES
dbo;syncobj_0x4232323436453639;Plandatum;datetime;YES
dbo;syncobj_0x4232323436453639;Dateiname;nvarchar;YES
dbo;syncobj_0x4232343746313738;Add_Date;datetime;YES
dbo;syncobj_0x4232343746313738;Upd_Date;datetime;YES
dbo;syncobj_0x4232343746313738;ProduktionsDatenImportQuelle;int;YES
dbo;syncobj_0x4232413733383230;IdProdDaten;int;NO
dbo;syncobj_0x4232413733383230;ProdDatum;datetime;YES
dbo;syncobj_0x4232413733383230;Add_Date;datetime;YES
dbo;syncobj_0x4232413733383230;Upd_Date;datetime;YES
dbo;syncobj_0x4232413733383230;IdProduktionsRueckmeldungDaten;int;YES
dbo;syncobj_0x4232423431333138;Add_Date;datetime;NO
dbo;syncobj_0x4232423431333138;Upd_Date;datetime;YES
dbo;syncobj_0x4232454333324641;IdHistoryProduktiondatenDetails;int;NO
dbo;syncobj_0x4232454333324641;Add_Date;datetime;NO
dbo;syncobj_0x4232454333324641;Upd_Date;datetime;NO
dbo;syncobj_0x4233323837363345;Add_Date;datetime;NO
dbo;syncobj_0x4233323837363345;Upd_Date;datetime;YES
dbo;syncobj_0x4233324332414134;Add_Date;datetime;NO
dbo;syncobj_0x4233324332414134;Upd_Date;datetime;YES
dbo;syncobj_0x4233363538304335;Add_Date;datetime;NO
dbo;syncobj_0x4233363538304335;Upd_Date;datetime;YES
dbo;syncobj_0x4233393341444138;Add_Date;datetime;NO
dbo;syncobj_0x4233393341444138;Upd_Date;datetime;YES
dbo;syncobj_0x4233423336333633;Add_Date;datetime;NO
dbo;syncobj_0x4233423336333633;Upd_Date;datetime;YES
dbo;syncobj_0x4233453743313542;Add_Date;datetime;NO
dbo;syncobj_0x4233453743313542;Upd_Date;datetime;YES
dbo;syncobj_0x4234334242443446;Add_Date;datetime;NO
dbo;syncobj_0x4234334242443446;Upd_Date;datetime;YES
dbo;syncobj_0x4234344137323936;Add_Date;datetime;NO
dbo;syncobj_0x4234344137323936;Upd_Date;datetime;YES
dbo;syncobj_0x4234373035384135;Add_Date;datetime;NO
dbo;syncobj_0x4234373035384135;Upd_Date;datetime;YES
dbo;syncobj_0x4234373441334630;Datum;datetime;YES
dbo;syncobj_0x4234373441334630;Add_Date;datetime;NO
dbo;syncobj_0x4234373441334630;Upd_Date;datetime;YES
dbo;syncobj_0x4234384238344535;Add_Date;datetime;YES
dbo;syncobj_0x4234384238344535;Upd_Date;datetime;YES
dbo;syncobj_0x4234434636413730;Datum;datetime;YES
dbo;syncobj_0x4234434636413730;Add_Date;datetime;YES
dbo;syncobj_0x4234434636413730;Upd_Date;datetime;YES
dbo;syncobj_0x4236463439383441;Add_Date;datetime;NO
dbo;syncobj_0x4236463439383441;Upd_Date;datetime;YES
dbo;syncobj_0x4237463038333145;Dateiname;nvarchar;NO
dbo;syncobj_0x4237463038333145;Add_Date;datetime;YES
dbo;syncobj_0x4237463038333145;Upd_Date;datetime;YES
dbo;syncobj_0x4237464531343439;Add_Date;datetime;NO
dbo;syncobj_0x4237464531343439;Upd_Date;datetime;YES
dbo;syncobj_0x4238393138373742;Add_Date;datetime;NO
dbo;syncobj_0x4238393138373742;Upd_Date;datetime;YES
dbo;syncobj_0x4239424135313745;GueltigVonDatum;datetime;NO
dbo;syncobj_0x4239424135313745;GueltigBisDatum;datetime;NO
dbo;syncobj_0x4239424135313745;Add_Date;datetime;NO
dbo;syncobj_0x4239424135313745;Upd_Date;datetime;YES
dbo;syncobj_0x4239434234433136;Datum;datetime;NO
dbo;syncobj_0x4241393541423735;GueltigabDatum;datetime;NO
dbo;syncobj_0x4241434641443441;Datum;datetime;NO
dbo;syncobj_0x4241434641443441;Add_Date;datetime;NO
dbo;syncobj_0x4241434641443441;Upd_Date;datetime;NO
dbo;syncobj_0x4241454342313830;LuDatum;datetime;YES
dbo;syncobj_0x4241454342313830;Add_Date;datetime;YES
dbo;syncobj_0x4241454342313830;Upd_Date;datetime;YES
dbo;syncobj_0x4242303030454330;Add_Date;datetime;NO
dbo;syncobj_0x4242303030454330;Upd_Date;datetime;YES
dbo;syncobj_0x4243413034413942;IdProdDaten;int;NO
dbo;syncobj_0x4243413034413942;ProdDatum;datetime;YES
dbo;syncobj_0x4243413034413942;Add_Date;datetime;YES
dbo;syncobj_0x4243413034413942;Upd_Date;datetime;YES
dbo;syncobj_0x4243463634303843;EingangsDatum;datetime;NO
dbo;syncobj_0x4243463634303843;Add_Date;datetime;NO
dbo;syncobj_0x4243463634303843;Upd_Date;datetime;NO
dbo;syncobj_0x4243463634303843;ReferenzDatumExtern;datetime;YES
dbo;syncobj_0x4243463634303843;Dateiname;nvarchar;YES
dbo;syncobj_0x4244323643424434;Add_Date;datetime;NO
dbo;syncobj_0x4244323643424434;Upd_Date;datetime;YES
dbo;syncobj_0x4244333245373530;Add_Date;datetime;YES
dbo;syncobj_0x4244333245373530;Upd_Date;datetime;YES
dbo;syncobj_0x4244334332303646;Add_Date;datetime;YES
dbo;syncobj_0x4244334332303646;Upd_Date;datetime;YES
dbo;syncobj_0x4245343642363342;ProduktionsDatum;datetime;NO
dbo;syncobj_0x4245343642363342;Add_Date;datetime;NO
dbo;syncobj_0x4245343642363342;Upd_Date;datetime;YES
dbo;syncobj_0x4245363833433142;Add_Date;datetime;YES
dbo;syncobj_0x4245363833433142;Upd_Date;datetime;YES
dbo;syncobj_0x4246353842453734;Add_Date;datetime;NO
dbo;syncobj_0x4246353842453734;Upd_Date;datetime;YES
dbo;syncobj_0x4246353842453734;ProduktionsDatenImportQuelle;int;NO
dbo;syncobj_0x4246363434394246;Add_Date;datetime;NO
dbo;syncobj_0x4246363434394246;Upd_Date;datetime;YES
dbo;syncobj_0x4246364631413532;Add_Date;datetime;NO
dbo;syncobj_0x4246364631413532;Upd_Date;datetime;YES
dbo;syncobj_0x4246373733414441;DatumZeit;datetime;YES
dbo;syncobj_0x4246394232454534;Add_Date;datetime;YES
dbo;syncobj_0x4246394232454534;Upd_Date;datetime;YES
dbo;syncobj_0x4246433831433244;Add_Date;datetime;NO
dbo;syncobj_0x4246433831433244;Upd_Date;datetime;NO
dbo;syncobj_0x4246453638313944;Datum;datetime;NO
dbo;syncobj_0x4246453638313944;Add_Date;datetime;NO
dbo;syncobj_0x4246453638313944;Upd_Date;datetime;YES
dbo;syncobj_0x4330454531463631;Add_Date;datetime;NO
dbo;syncobj_0x4330454531463631;Upd_Date;datetime;YES
dbo;syncobj_0x4331363533383931;AddDate;datetime;YES
dbo;syncobj_0x4331363533383931;UpdDate;datetime;YES
dbo;syncobj_0x4331363533383931;werk_close_date;datetime;YES
dbo;syncobj_0x4331363533383931;Add_Date;datetime;NO
dbo;syncobj_0x4331363533383931;Upd_Date;datetime;YES
dbo;syncobj_0x4331393644314238;Add_Date;datetime;NO
dbo;syncobj_0x4331393644314238;Upd_Date;datetime;YES
dbo;syncobj_0x4331443732344433;ProduktionsDatum;datetime;NO
dbo;syncobj_0x4331443732344433;Add_Date;datetime;NO
dbo;syncobj_0x4331443732344433;Upd_Date;datetime;NO
dbo;syncobj_0x4332303433334143;Add_Date;datetime;NO
dbo;syncobj_0x4332303433334143;Upd_Date;datetime;YES
dbo;syncobj_0x4333383337364138;Add_Date;datetime;NO
dbo;syncobj_0x4333383337364138;Upd_Date;datetime;YES
dbo;syncobj_0x4333393430413439;DruckDatum;datetime;YES
dbo;syncobj_0x4333393430413439;Add_Date;datetime;NO
dbo;syncobj_0x4333393430413439;Upd_Date;datetime;YES
dbo;syncobj_0x4334374337323245;Add_Date;datetime;NO
dbo;syncobj_0x4334374337323245;Upd_Date;datetime;YES
dbo;syncobj_0x4335443439333842;Add_Date;datetime;YES
dbo;syncobj_0x4335443439333842;Upd_Date;datetime;YES
dbo;syncobj_0x4336343646324534;Datum;datetime;NO
dbo;syncobj_0x4336343646324534;Add_Date;datetime;NO
dbo;syncobj_0x4336343646324534;Upd_Date;datetime;YES
dbo;syncobj_0x4336353034443631;Add_Date;datetime;NO
dbo;syncobj_0x4336353034443631;Upd_Date;datetime;YES
dbo;syncobj_0x4336423746334445;Add_Date;datetime;YES
dbo;syncobj_0x4336423746334445;Upd_Date;datetime;YES
dbo;syncobj_0x4337334634463844;Datum;datetime;NO
dbo;syncobj_0x4337334634463844;Add_Date;datetime;NO
dbo;syncobj_0x4337334634463844;Upd_Date;datetime;YES
dbo;syncobj_0x4337363130464437;Add_Date;datetime;NO
dbo;syncobj_0x4337363130464437;Upd_Date;datetime;YES
dbo;syncobj_0x4337374331373130;Add_Date;datetime;NO
dbo;syncobj_0x4337374331373130;Upd_Date;datetime;YES
dbo;syncobj_0x4337414335313732;Add_Date;datetime;NO
dbo;syncobj_0x4337414335313732;Upd_Date;datetime;NO
dbo;syncobj_0x4337443741333845;Add_Date;datetime;YES
dbo;syncobj_0x4337443741333845;Upd_Date;datetime;YES
dbo;syncobj_0x4338314136453239;Add_Date;datetime;NO
dbo;syncobj_0x4338314136453239;Upd_Date;datetime;YES
dbo;syncobj_0x4338343342303345;adddate;datetime;YES
dbo;syncobj_0x4338343342303345;upddate;datetime;YES
dbo;syncobj_0x4338423438423634;Datum;datetime;NO
dbo;syncobj_0x4338423438423634;Add_Date;datetime;NO
dbo;syncobj_0x4338423438423634;Upd_Date;datetime;YES
dbo;syncobj_0x4339393336433939;Add_Date;datetime;YES
dbo;syncobj_0x4339393336433939;Upd_Date;datetime;YES
dbo;syncobj_0x4339464235323243;Add_Date;datetime;NO
dbo;syncobj_0x4339464235323243;Upd_Date;datetime;YES
dbo;syncobj_0x4341343330304442;BedarfsDatum;datetime;NO
dbo;syncobj_0x4341343330304442;Add_Date;datetime;NO
dbo;syncobj_0x4341343330304442;Upd_Date;datetime;YES
dbo;syncobj_0x4341363033413033;LieferDatum;datetime;NO
dbo;syncobj_0x4341363033413033;EinlagerungsDatum;datetime;NO
dbo;syncobj_0x4341363033413033;ProduktionsDatum;datetime;NO
dbo;syncobj_0x4341363033413033;Add_Date;datetime;NO
dbo;syncobj_0x4341363033413033;Upd_Date;datetime;YES
dbo;syncobj_0x4341363033413033;BewegungsDatum;datetime;YES
dbo;syncobj_0x4341424632444245;Add_Date;datetime;NO
dbo;syncobj_0x4341424632444245;Upd_Date;datetime;YES
dbo;syncobj_0x4342304334303645;Add_Date;datetime;NO
dbo;syncobj_0x4342304334303645;Upd_Date;datetime;YES
dbo;syncobj_0x4342304439434432;Dateiname;nvarchar;NO
dbo;syncobj_0x4342304439434432;Add_Date;datetime;YES
dbo;syncobj_0x4342304439434432;Upd_Date;datetime;YES
dbo;syncobj_0x4342334137423136;Add_Date;datetime;NO
dbo;syncobj_0x4342334137423136;Upd_Date;datetime;YES
dbo;syncobj_0x4342453839413544;Add_Date;datetime;NO
dbo;syncobj_0x4342453839413544;Upd_Date;datetime;YES
dbo;syncobj_0x4343353034304635;Add_Date;datetime;NO
dbo;syncobj_0x4343353034304635;Upd_Date;datetime;YES
dbo;syncobj_0x4343373230324646;Add_Date;datetime;YES
