TABLE_SCHEMA;TABLE_NAME;COLUMN_NAME;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;IS_NULLABLE;ORDINAL_POSITION
dbo;T_BestellMengenGrenzen;IdBestellMengenGrenzen;int;NULL;10;0;NO
dbo;T_BestellMengenGrenzen;MinimumBestellMenge;float;NULL;53;NULL;YES
dbo;T_BestellMengenGrenzen;MaximumBestellMenge;float;NULL;53;NULL;YES
dbo;T_BestellMengenGrenzen;MinimumBestellMengeVPK;float;NULL;53;NULL;YES
dbo;T_BestellMengenGrenzen;MaximumBestellMengeVPK;float;NULL;53;NULL;YES
dbo;T_Bestellpositionen;BestellMenge;float;NULL;53;NULL;NO
dbo;T_Bestellpositionen;BestellMengeVPK;float;NULL;53;NULL;NO
dbo;T_Bestellpositionen;IdMengeneinheit;int;NULL;10;0;YES
dbo;T_Bestellpositionen;IdPreisLogik;int;NULL;10;0;YES
dbo;T_Bestellpositionen;IdPreisEinheit;int;NULL;10;0;YES
dbo;T_Bestellpositionen;PreisProEinheit;float;NULL;53;NULL;YES
dbo;T_Bestellpositionen;IdVpkVorschrift;int;NULL;10;0;YES
dbo;T_Bestellpositionen;Preistyp;int;NULL;10;0;YES
dbo;T_Bestellpositionen;MinimumProzentLieferMenge;float;NULL;53;NULL;YES
dbo;T_BestellPositionenBewertungen;VerpackungsQualitaet;int;NULL;10;0;NO
dbo;T_BestellPositionenBewertungen;MengenQualitaet;int;NULL;10;0;NO
dbo;T_Bestellung;BestellMenge;float;NULL;53;NULL;NO
dbo;T_Bestellung;IdMengeneinheit;int;NULL;10;0;YES
dbo;T_Bestellung;IdPreisLogik;int;NULL;10;0;YES
dbo;T_Bestellung;IdPreisEinheit;int;NULL;10;0;YES
dbo;T_Bestellung;PreisProEinheit;float;NULL;53;NULL;YES
dbo;T_Bestellung;IdVpkVorschrift;int;NULL;10;0;YES
dbo;T_Bestellung;VpkVorschriftBez;nvarchar;100;NULL;NULL;NO
dbo;T_Bestellung;MengeProVpk;float;NULL;53;NULL;YES
dbo;T_Bestellvorschlaege;BestellMenge;float;NULL;53;NULL;NO
dbo;T_Bestellvorschlaege;BestellMengeVPK;float;NULL;53;NULL;NO
dbo;T_Bestellvorschlaege;IdMengeneinheit;int;NULL;10;0;YES
dbo;T_Bestellvorschlaege;IdPreisLogik;int;NULL;10;0;YES
dbo;T_Bestellvorschlaege;IdPreisEinheit;int;NULL;10;0;YES
dbo;T_Bestellvorschlaege;PreisProEinheit;float;NULL;53;NULL;YES
dbo;T_Bestellvorschlaege;IdVpkVorschrift;int;NULL;10;0;YES
dbo;T_Bestellvorschlaege;MengeProVpk;float;NULL;53;NULL;YES
dbo;T_Bestellvorschlaege;Preistyp;int;NULL;10;0;YES
dbo;T_BlockingOrders_Positions;BlockedQuantity;int;NULL;10;0;NO
dbo;T_BudgetAbsatzplan;MengeProJahr;int;NULL;10;0;YES
dbo;T_BudgetEinstellungen;PreisePer;datetime;NULL;NULL;NULL;YES
dbo;T_EAIFakturaPositionen;BestellMenge;float;NULL;53;NULL;YES
dbo;T_EAIFakturaPositionen;BestellMengeVPK;float;NULL;53;NULL;YES
dbo;T_EAIFakturaPositionen;IstMengeVPK;float;NULL;53;NULL;YES
dbo;T_EAIFakturaPositionen;IstMenge;float;NULL;53;NULL;YES
dbo;T_EAIFakturaPositionen;Preis;float;NULL;53;NULL;YES
dbo;T_EAIFakturaPositionen;Preislogik;int;NULL;10;0;YES
dbo;T_EAIJournal;PreisNetto;float;NULL;53;NULL;YES
dbo;T_EAIJournal;PreisBrutto;float;NULL;53;NULL;YES
dbo;T_EAIJournal;PreisBruttoSkonto;float;NULL;53;NULL;YES
dbo;T_EAIJournal;PreisNettoBW;float;NULL;53;NULL;YES
dbo;T_EAIJournal;PreisBruttoBW;float;NULL;53;NULL;YES
dbo;T_EAIJournal;PreisBruttoSkontoBW;float;NULL;53;NULL;YES
dbo;T_EAIJournal;LieferMengeTE;int;NULL;10;0;YES
dbo;T_EAIJournalAmo;AmoSollMenge;int;NULL;10;0;YES
dbo;T_EAIJournalAmo;AmoIstMenge;int;NULL;10;0;YES
dbo;T_EAIJournalBestellPosition;BestellMenge;float;NULL;53;NULL;YES
dbo;T_EAIJournalBestellPosition;BestellMengeVPK;float;NULL;53;NULL;YES
dbo;T_EAIJournalBestellPosition;BestaetigteMenge;float;NULL;53;NULL;YES
dbo;T_EAIJournalBestellPosition;BestaetigteMengeVPK;float;NULL;53;NULL;YES
dbo;T_EAIJournalBestellPosition;RestAbrufMenge;float;NULL;53;NULL;YES
dbo;T_EAIJournalBestellPosition;RestAbrufMengeVPK;float;NULL;53;NULL;YES
dbo;T_EAIJournalBestellPosition;IdMengenEinheit;int;NULL;10;0;YES
dbo;T_EAIJournalBestellPosition;MengenEinheitBez;nvarchar;50;NULL;NULL;YES
dbo;T_EAIJournalBestellPosition;IdVpkVorschrift;int;NULL;10;0;YES
dbo;T_EAIJournalBestellPosition;VpkVorschriftBez;nvarchar;100;NULL;NULL;YES
dbo;T_EAIJournalBestellPosition;AnzahlAVProVpk;int;NULL;10;0;YES
dbo;T_EAIJournalBestellPosition;BestellMengeTE;int;NULL;10;0;YES
dbo;T_EAIJournalBestellPosition;BestellMengeHE;int;NULL;10;0;YES
dbo;T_EAIJournalEx;PreisNetto;float;NULL;53;NULL;YES
dbo;T_EAIJournalEx;PreisBrutto;float;NULL;53;NULL;YES
dbo;T_EAIJournalEx;PreisBruttoSkonto;float;NULL;53;NULL;YES
dbo;T_EAIJournalLeistungsPosition;LieferMenge;float;NULL;53;NULL;NO
dbo;T_EAIJournalLeistungsPosition;PreisNettoProEinheit;float;NULL;53;NULL;YES
dbo;T_EAIJournalLeistungsPosition;PreisNetto;float;NULL;53;NULL;YES
dbo;T_EAIJournalLeistungsPosition;PreisBrutto;float;NULL;53;NULL;YES
dbo;T_EAIJournalLeistungsPosition;PreisBruttoSkonto;float;NULL;53;NULL;YES
dbo;T_EAIJournalLeistungsPosition;IdPreisEinheit;int;NULL;10;0;YES
dbo;T_EAIJournalLeistungsPosition;PreisEinheitBez;int;NULL;10;0;YES
dbo;T_EAIJournalLeistungsPosition;PreisNettoProEinheitBW;float;NULL;53;NULL;YES
dbo;T_EAIJournalLeistungsPosition;PreisNettoBW;float;NULL;53;NULL;YES
dbo;T_EAIJournalLeistungsPosition;PreisBruttoBW;float;NULL;53;NULL;YES
dbo;T_EAIJournalLeistungsPosition;PreisBruttoSkontoBW;float;NULL;53;NULL;YES
dbo;T_EAIJournalLieferPosition;LieferMenge;float;NULL;53;NULL;YES
dbo;T_EAIJournalPosition;IdPreisLogik;int;NULL;10;0;YES
dbo;T_EAIJournalPosition;PreisLogikBez;nvarchar;50;NULL;NULL;YES
dbo;T_EAIJournalPosition;PreisNetto;float;NULL;53;NULL;YES
dbo;T_EAIJournalPosition;PreisBrutto;float;NULL;53;NULL;YES
dbo;T_EAIJournalPosition;PreisBruttoSkonto;float;NULL;53;NULL;YES
dbo;T_EAIJournalPosition;PreisNettoBW;float;NULL;53;NULL;YES
dbo;T_EAIJournalPosition;PreisBruttoBW;float;NULL;53;NULL;YES
dbo;T_EAIJournalPosition;PreisBruttoSkontoBW;float;NULL;53;NULL;YES
dbo;T_EAIJournalPosition;LieferMengeTE;int;NULL;10;0;YES
dbo;T_EAIJournalPosition;LieferMengeHE;int;NULL;10;0;YES
dbo;T_EAIJournalWarenPosition;IdVpkVorschrift;int;NULL;10;0;YES
dbo;T_EAIJournalWarenPosition;VpkVorschriftBez;nvarchar;100;NULL;NULL;YES
dbo;T_EAIJournalWarenPosition;BestellMenge;float;NULL;53;NULL;YES
dbo;T_EAIJournalWarenPosition;BestellMengeVPK;float;NULL;53;NULL;YES
dbo;T_EAIJournalWarenPosition;LieferMenge;float;NULL;53;NULL;YES
dbo;T_EAIJournalWarenPosition;LieferMengeVPK;float;NULL;53;NULL;YES
dbo;T_EAIJournalWarenPosition;IdMengenEinheit;int;NULL;10;0;YES
dbo;T_EAIJournalWarenPosition;MengenEinheitBez;nvarchar;50;NULL;NULL;YES
dbo;T_EAIJournalWarenPosition;IdPreisEinheit;int;NULL;10;0;YES
dbo;T_EAIJournalWarenPosition;PreisEinheitBez;int;NULL;10;0;YES
dbo;T_EAIJournalWarenPosition;EinkaufsPreisNettoProEinheit;float;NULL;53;NULL;YES
dbo;T_EAIJournalWarenPosition;PreisNettoProEinheit;float;NULL;53;NULL;YES
dbo;T_EAIJournalWarenPosition;PreisNetto;float;NULL;53;NULL;YES
dbo;T_EAIJournalWarenPosition;PreisBrutto;float;NULL;53;NULL;YES
dbo;T_EAIJournalWarenPosition;PreisBruttoSkonto;float;NULL;53;NULL;YES
dbo;T_EAIJournalWarenPosition;IdVpkVorschriftBestellt;int;NULL;10;0;YES
dbo;T_EAIJournalWarenPosition;VpkVorschriftBestelltBez;nvarchar;100;NULL;NULL;YES
dbo;T_EAIJournalWarenPosition;VpkGewicht;float;NULL;53;NULL;YES
dbo;T_EAIJournalWarenPosition;IdBezugsVpkVorschrift;int;NULL;10;0;YES
dbo;T_EAIJournalWarenPosition;BezugsVpkVorschriftBez;nvarchar;100;NULL;NULL;YES
dbo;T_EAIJournalWarenPosition;MengeJeBezugsVpk;float;NULL;53;NULL;YES
dbo;T_EAIJournalWarenPosition;PreisNettoProEinheitBW;float;NULL;53;NULL;YES
dbo;T_EAIJournalWarenPosition;PreisNettoBW;float;NULL;53;NULL;YES
dbo;T_EAIJournalWarenPosition;PreisBruttoBW;float;NULL;53;NULL;YES
dbo;T_EAIJournalWarenPosition;PreisBruttoSkontoBW;float;NULL;53;NULL;YES
dbo;T_EAIJournalWarenPosition;VpkHoehe;int;NULL;10;0;YES
dbo;T_EAIJournalWarenPosition;VpkBreite;int;NULL;10;0;YES
dbo;T_EAIJournalWarenPosition;VpkTiefe;int;NULL;10;0;YES
dbo;T_EAIJournalWarenPosition;AnzahlAVProVpk;int;NULL;10;0;YES
dbo;T_EAIJournalWarenPosition;LieferMengeTE;int;NULL;10;0;YES
dbo;T_EAIJournalWarenPosition;LieferMengeHE;int;NULL;10;0;YES
dbo;T_EAIJournalWarenPosition;AnzahlAVProVpkBestellt;int;NULL;10;0;YES
dbo;T_EAIJournalWarenPosition;BestellMengeTE;int;NULL;10;0;YES
dbo;T_EAIJournalWarenPosition;BestellMengeHE;int;NULL;10;0;YES
dbo;T_EAIKundenAbrufBestaetigungen;Menge;float;NULL;53;NULL;NO
dbo;T_EAIKundenAbrufBestaetigungen;MengeVPK;float;NULL;53;NULL;NO
dbo;T_EAIKundenAbrufe;Menge;float;NULL;53;NULL;NO
dbo;T_EAIKundenAbrufe;MengeVPK;float;NULL;53;NULL;NO
dbo;T_EAIKundenBestand;Menge;float;NULL;53;NULL;NO
dbo;T_EAIKundenBestand;MengeVPK;float;NULL;53;NULL;NO
dbo;T_EAIKundenBestand;MengeMin;float;NULL;53;NULL;NO
dbo;T_EAIKundenBestand;MengeMax;float;NULL;53;NULL;NO
dbo;T_EAIMandanten;VpkKontofuehrung;int;NULL;10;0;YES
dbo;T_EAIPrognosen;Menge;float;NULL;53;NULL;NO
dbo;T_EAIPrognosen;MengeVPK;float;NULL;53;NULL;NO
dbo;T_EDIDokumentPositionen;Menge;float;NULL;53;NULL;NO
dbo;T_EDIDokumentPositionen;MengeVPK;float;NULL;53;NULL;NO
dbo;T_EDIDokumentPositionen;IdVpkVorschrift;int;NULL;10;0;NO
dbo;T_EDIPositionDetails;LieferMenge;float;NULL;53;NULL;NO
dbo;T_EinkaufsPreise;IdEinkaufspreis;int;NULL;10;0;NO
dbo;T_EinkaufsPreise;EinkaufsMenge;float;NULL;53;NULL;NO
dbo;T_EinkaufsPreise;Einkaufspreis;float;NULL;53;NULL;NO
dbo;T_EinkaufsPreise;EinkaufspreisBasis;float;NULL;53;NULL;NO
dbo;T_EinkaufsPreise;EinkaufspreisNormal;float;NULL;53;NULL;NO
dbo;T_EntladePlanungen;SollMenge;float;NULL;53;NULL;NO
dbo;T_EntladePlanungen;SollMengeVPK;float;NULL;53;NULL;NO
dbo;T_EntladePositionen;IstMenge;float;NULL;53;NULL;NO
dbo;T_EntladePositionen;IstMengeVPK;float;NULL;53;NULL;NO
dbo;T_EtikettenDefault;IdVpkVorschrift;int;NULL;10;0;YES
dbo;T_EtikettenDruckJobs;IdVpkVorschrift;int;NULL;10;0;YES
dbo;T_EtikettenDruckJobs;VpkVorschrift_Bezeichnung;nvarchar;100;NULL;NULL;YES
dbo;T_EtikettenDruckJobs;VpkVorschrift_Bemerkung;nvarchar;255;NULL;NULL;YES
dbo;T_EtikettenDruckJobs;Barcode_IdVpkVorschrift;nvarchar;4;NULL;NULL;YES
dbo;T_EtikettenGedruckt;IdVpkVorschrift;int;NULL;10;0;YES
dbo;T_EtikettenGemappt;IdVpkVorschrift;int;NULL;10;0;NO
dbo;T_EtikettenVerworfen;IdVpkVorschrift;int;NULL;10;0;YES
dbo;T_ExportLagerBestand;BestandVPK;float;NULL;53;NULL;NO
dbo;T_ExportLagerDauer;BestandVPK;float;NULL;53;NULL;NO
dbo;T_Fertigungsmittel;VpKbuchen;bit;NULL;NULL;NULL;NO
dbo;T_Fertigungsmittel;IdMengeneinheit;int;NULL;10;0;YES
dbo;T_Fertigungsmittel;IdPreiseinheit;int;NULL;10;0;YES
dbo;T_FuellLose;Menge;float;NULL;53;NULL;NO
dbo;T_FuellLoseJeProdTag;IdVpkVorschrift;int;NULL;10;0;NO
dbo;T_FuellLoseJeProdTag;Menge;float;NULL;53;NULL;NO
dbo;T_FuellLoseJeProdTag;MengeVPK;float;NULL;53;NULL;NO
dbo;T_FuellLosHistorie;Menge;float;NULL;53;NULL;NO
dbo;T_FuellLosHistorie;Menge_alt;float;NULL;53;NULL;NO
dbo;T_HistoryEK;EKPreis;float;NULL;53;NULL;NO
dbo;T_HistoryEK;IdVpkVorschrift;int;NULL;10;0;YES
dbo;T_HistoryEK;FWEKPreis;float;NULL;53;NULL;YES
dbo;T_HistoryEK;BewertungsPreis;float;NULL;53;NULL;YES
dbo;T_HistoryEK;LiefermengeMinimumToleranz;int;NULL;10;0;YES
dbo;T_HistoryEK;LiefermengeMaximumToleranz;int;NULL;10;0;YES
dbo;T_HistoryEKImport;IdVpkVorschrift;int;NULL;10;0;NO
dbo;T_HistoryEKImport;FWEKPreis;float;NULL;53;NULL;NO
dbo;T_HistoryEKImport;BewertungsPreis;float;NULL;53;NULL;NO
dbo;T_HistoryEKImport;LiefermengeMinimumToleranz;int;NULL;10;0;NO
dbo;T_HistoryEKImport;LiefermengeMaximumToleranz;int;NULL;10;0;NO
dbo;T_HistoryEKKunden;EKPreis;float;NULL;53;NULL;NO
dbo;T_HistoryEKKunden;FWEKPreis;float;NULL;53;NULL;NO
dbo;T_HistoryEKProtokoll;EKPreisAlt;float;NULL;53;NULL;NO
dbo;T_HistoryEKProtokoll;EKPreisNeu;float;NULL;53;NULL;NO
dbo;T_HistoryEKProtokoll;PreisAusZentralDB;int;NULL;10;0;NO
dbo;T_HistoryEKProtokoll;FWEKPreisAlt;float;NULL;53;NULL;YES
dbo;T_HistoryEKProtokoll;FWEKPreisNeu;float;NULL;53;NULL;YES
dbo;T_HistoryEKStaffel;EKPreisStaffel;float;NULL;53;NULL;NO
dbo;T_HistoryEKStaffel;AbMenge;float;NULL;53;NULL;NO
dbo;T_HistoryEKStaffel;MengenStaffelPflicht;int;NULL;10;0;NO
dbo;T_HistoryEKStaffel;IdVpkVorschrift;int;NULL;10;0;YES
dbo;T_HistoryEKStaffel;FWEKPreisStaffel;float;NULL;53;NULL;YES
dbo;T_HistoryProduktiondatenDetails;Menge;float;NULL;53;NULL;NO
dbo;T_HistoryVK;VKPreis;float;NULL;53;NULL;NO
dbo;T_HistoryVK;Quotenpreis;float;NULL;53;NULL;NO
dbo;T_HistoryVK;FWVKPreis;float;NULL;53;NULL;NO
dbo;T_HistoryVK;IdVpkVorschrift;int;NULL;10;0;NO
dbo;T_HistoryVK;BewertungsPreis;float;NULL;53;NULL;YES
dbo;T_HistoryVK;PreisTyp;int;NULL;10;0;YES
dbo;T_HistoryVKImport;IdVpkVorschrift;int;NULL;10;0;NO
dbo;T_HistoryVKImport;FWVKPreis;float;NULL;53;NULL;NO
dbo;T_HistoryVKImport;Bewertungspreis;float;NULL;53;NULL;NO
dbo;T_HistoryVKImport;PreisTyp;int;NULL;10;0;NO
dbo;T_HistoryVKProtokoll;VKPreisAlt;float;NULL;53;NULL;NO
dbo;T_HistoryVKProtokoll;VKPreisNeu;float;NULL;53;NULL;NO
dbo;T_HistoryVKProtokoll;FWVKPreisAlt;float;NULL;53;NULL;YES
dbo;T_HistoryVKProtokoll;FWVKPreisNeu;float;NULL;53;NULL;YES
dbo;T_HistoryVKProtokoll;PreisTyp;int;NULL;10;0;YES
dbo;T_InhouseBewegungen;ProduzierteMenge;float;NULL;53;NULL;NO
dbo;T_InhouseBewegungen;FehlMenge;float;NULL;53;NULL;NO
dbo;T_InhouseBewegungen;BufferEinlagerungsMenge;float;NULL;53;NULL;NO
dbo;T_InhouseBewegungen;BufferLieferMenge;float;NULL;53;NULL;NO
dbo;T_InhouseBewegungen;BufferRetourMenge;float;NULL;53;NULL;NO
dbo;T_InhouseBewegungen;LieferMenge;float;NULL;53;NULL;NO
dbo;T_InhouseLieferungen;IdVpkVorschrift;int;NULL;10;0;NO
dbo;T_InhouseLieferungen;LieferMenge;float;NULL;53;NULL;NO
dbo;T_InhouseLieferungen;BufferRetourMenge;float;NULL;53;NULL;NO
dbo;T_InhouseLieferungen;LieferMengeVereinbart;float;NULL;53;NULL;NO
dbo;T_InventurPositionen;SollMengeVPK;float;NULL;53;NULL;NO
dbo;T_InventurPositionen;SollMenge;float;NULL;53;NULL;NO
dbo;T_InventurPositionen;IstMengeVPK;float;NULL;53;NULL;NO
dbo;T_InventurPositionen;IstMenge;float;NULL;53;NULL;NO
dbo;T_InventurPositionen;DiffMengeVPK;float;NULL;53;NULL;NO
dbo;T_InventurPositionen;DiffMenge;float;NULL;53;NULL;NO
dbo;T_KonsignationsBewegungen;Menge;float;NULL;53;NULL;NO
dbo;T_KonsignationsBewegungen;MengeVPK;float;NULL;53;NULL;NO
dbo;T_Konten;IdVpkVorschrift;int;NULL;10;0;NO
dbo;T_Konten;IdMengeneinheit;int;NULL;10;0;NO
dbo;T_KontenHistorie;MengeVPK;float;NULL;53;NULL;NO
dbo;T_KontenHistorie;Menge;float;NULL;53;NULL;NO
dbo;T_KontenHistorie;EditMengeVPK;float;NULL;53;NULL;NO
dbo;T_KontenHistorie;EditMenge;float;NULL;53;NULL;NO
dbo;T_KontenHistorie;GesperrteMenge;float;NULL;53;NULL;YES
dbo;T_KontenHistorie;GesperrteMengeVPK;float;NULL;53;NULL;YES
dbo;T_KontenHistorie;EditGesperrteMenge;float;NULL;53;NULL;YES
dbo;T_KontenHistorie;EditGesperrteMengeVPK;float;NULL;53;NULL;YES
dbo;T_KundenAbrufBestaetigungen;Menge;float;NULL;53;NULL;NO
dbo;T_KundenAbrufBestaetigungen;IdVpkVorschrift;int;NULL;10;0;NO
dbo;T_KundenAbrufBestaetigungen;MengeVPK;float;NULL;53;NULL;NO
dbo;T_KundenAbrufe;IdVpkVorschrift;int;NULL;10;0;NO
dbo;T_KundenAbrufe;Menge;float;NULL;53;NULL;NO
dbo;T_KundenAbrufe;MengeVPK;float;NULL;53;NULL;NO
dbo;T_KundenAbrufe;MengeHistorie;float;NULL;53;NULL;NO
dbo;T_KundenAbrufe;MengeVPKHistorie;float;NULL;53;NULL;NO
dbo;T_KundenAbrufe;Menge_alt;float;NULL;53;NULL;YES
dbo;T_KundenAbrufe;EdiAbrufMenge;float;NULL;53;NULL;YES
dbo;T_KundenAbrufe;EdiAbrufMengeVPK;float;NULL;53;NULL;YES
dbo;T_KundenAbrufe;EdiIdVpkVorschrift;int;NULL;10;0;YES
dbo;T_KundenAbrufe;IdVpkVorschrift_alt;int;NULL;10;0;YES
dbo;T_KundenAbrufeHistorie;IdVpkVorschrift;int;NULL;10;0;NO
dbo;T_KundenAbrufeHistorie;Menge;float;NULL;53;NULL;NO
dbo;T_KundenAbrufeHistorie;MengeVPK;float;NULL;53;NULL;NO
dbo;T_KundenBestand;IdVpkVorschrift;int;NULL;10;0;NO
dbo;T_KundenBestand;Menge;float;NULL;53;NULL;NO
dbo;T_KundenBestand;MengeVPK;float;NULL;53;NULL;NO
dbo;T_KundenBestand;MengeMin;float;NULL;53;NULL;NO
dbo;T_KundenBestand;MengeMax;float;NULL;53;NULL;NO
dbo;T_KundenBestand;MengeHistorie;float;NULL;53;NULL;NO
dbo;T_KundenBestand;MengeVPKHistorie;float;NULL;53;NULL;NO
dbo;T_KundenBestand;MengeMinVPK;float;NULL;53;NULL;YES
dbo;T_KundenBestand;MengeMaxVPK;float;NULL;53;NULL;YES
dbo;T_KundenBestandHistorie;IdVpkVorschrift;int;NULL;10;0;NO
dbo;T_KundenBestandHistorie;Menge;float;NULL;53;NULL;NO
dbo;T_KundenBestandHistorie;MengeVPK;float;NULL;53;NULL;NO
dbo;T_KundenBestandHistorie;MengeMin;float;NULL;53;NULL;NO
dbo;T_KundenBestandHistorie;MengeMax;float;NULL;53;NULL;NO
dbo;T_KundenBestandHistorie;MengeMinVPK;float;NULL;53;NULL;YES
dbo;T_KundenBestandHistorie;MengeMaxVPK;float;NULL;53;NULL;YES
dbo;T_KundenBeziehungen;InhouseMengenabstimmungBerechnungslogik;int;NULL;10;0;YES
dbo;T_LadeAuftraege;VolumenGeplant;float;NULL;53;NULL;YES
dbo;T_LadeAuftraege;VolumenGeliefert;float;NULL;53;NULL;YES
dbo;T_LadeAuftraege;PlanMenge;float;NULL;53;NULL;YES
dbo;T_LadeAuftraege;PlanMengeVPK;float;NULL;53;NULL;YES
dbo;T_LadePlanungen;MengeVPK;float;NULL;53;NULL;NO
dbo;T_LadePlanungen;Menge;float;NULL;53;NULL;NO
dbo;T_LadePlanungen;LadeMenge;float;NULL;53;NULL;YES
dbo;T_LadePlanungen;LadeMengeVPK;float;NULL;53;NULL;YES
dbo;T_LadePositionen;Menge;float;NULL;53;NULL;NO
dbo;T_LadePositionen;MengeVPK;float;NULL;53;NULL;NO
dbo;T_LagerabgleichBarcodes;IdVpkVorschrift;int;NULL;10;0;NO
dbo;T_LagerAbteilungen;RestmengenOrt;int;NULL;10;0;NO
dbo;T_LagerBestandsHistorie;MengeVPK;float;NULL;53;NULL;NO
dbo;T_LagerBestandsHistorie;Menge;float;NULL;53;NULL;NO
dbo;T_LagerBestandsHistorie;EditMengeVPK;float;NULL;53;NULL;NO
dbo;T_LagerBestandsHistorie;EditMenge;float;NULL;53;NULL;NO
dbo;T_LagerBestandsHistorie;GesperrteMenge;float;NULL;53;NULL;YES
dbo;T_LagerBestandsHistorie;GesperrteMengeVPK;float;NULL;53;NULL;YES
dbo;T_LagerBestandsHistorie;EditGesperrteMenge;float;NULL;53;NULL;YES
dbo;T_LagerBestandsHistorie;EditGesperrteMengeVPK;float;NULL;53;NULL;YES
dbo;T_LagerBuchungen;MengeVPK;float;NULL;53;NULL;NO
dbo;T_LagerBuchungen;Menge;float;NULL;53;NULL;NO
dbo;T_LagerFehler;MengeAlt;float;NULL;53;NULL;YES
dbo;T_LagerFehler;MengeNeu;float;NULL;53;NULL;YES
dbo;T_LagerKonten;BestandVPK;float;NULL;53;NULL;NO
dbo;T_LagerKonten;InventurBestandVPK;float;NULL;53;NULL;NO
dbo;T_LagerKontenArchiv;BestandVPK;float;NULL;53;NULL;NO
dbo;T_LagerKontenArchiv;InventurBestandVPK;float;NULL;53;NULL;NO
dbo;T_LagerPlanungen;PlanMengeVPK;float;NULL;53;NULL;NO
dbo;T_LagerPlanungen;PlanMenge;float;NULL;53;NULL;NO
dbo;T_LagerPlanungen;IstMengeVPK;float;NULL;53;NULL;YES
dbo;T_LagerPlanungen;IstMenge;float;NULL;53;NULL;YES
dbo;T_LagerPositionen;EinlagerungsMengeVPK;float;NULL;53;NULL;NO
dbo;T_LagerPositionen;EinlagerungsMenge;float;NULL;53;NULL;NO
dbo;T_LBW;Menge;float;NULL;53;NULL;YES
dbo;T_LBW_Archiv;Menge;float;NULL;53;NULL;YES
dbo;T_LeistungsVorlagen;IdPreisEinheit;int;NULL;10;0;YES
dbo;T_LieferantenReklamationsPositionen;IdVpkVorschrift;int;NULL;10;0;YES
dbo;T_LieferantenReklamationsPositionen;Menge;float;NULL;53;NULL;YES
dbo;T_LieferantenReklamationsPositionen;MengeVPK;float;NULL;53;NULL;YES
dbo;T_LieferantenReklamationsPositionen;AusgleichsMenge;float;NULL;53;NULL;YES
dbo;T_LieferBuchungen;MengeVPK;float;NULL;53;NULL;NO
dbo;T_LieferBuchungen;Menge;float;NULL;53;NULL;NO
dbo;T_LieferKonten;BestandVpk;float;NULL;53;NULL;NO
dbo;T_LieferKonten;GeliefertVpk;float;NULL;53;NULL;YES
dbo;T_LieferKonten;RetourVpkOK;float;NULL;53;NULL;YES
dbo;T_LieferKonten;RetourVpkNOK;float;NULL;53;NULL;YES
dbo;T_LieferKontenArchiv;BestandVPK;float;NULL;53;NULL;NO
dbo;T_LieferPositionen;LieferMengeVPK;float;NULL;53;NULL;NO
dbo;T_LieferPositionen;LieferMenge;float;NULL;53;NULL;NO
dbo;T_LieferscheinPositionen;Menge;float;NULL;53;NULL;YES
dbo;T_LieferscheinPositionen;MengeVPK;float;NULL;53;NULL;YES
dbo;T_Lieferungen;IdVpkVorschrift;int;NULL;10;0;NO
dbo;T_Lieferungen;LieferMenge;float;NULL;53;NULL;NO
dbo;T_Lieferungen;LieferMengeVpk;float;NULL;53;NULL;NO
dbo;T_LogEUROLOG;Menge;float;NULL;53;NULL;NO
dbo;T_LS_Reservierungen;IdVpkVorschrift;int;NULL;10;0;YES
dbo;T_LS_Reservierungen;Menge;int;NULL;10;0;YES
dbo;T_Maschine;ProduzierteMengeEditierbar;int;NULL;10;0;YES
dbo;T_Maschinen_ProdPlanungen;IdVpkVorschrift;int;NULL;10;0;YES
dbo;T_MaterialBedarf;PrognoseMenge;float;NULL;53;NULL;NO
dbo;T_MaterialBedarf;BedarfMenge;float;NULL;53;NULL;NO
dbo;T_MaterialBedarf;IdMengenEinheit;int;NULL;10;0;NO
dbo;T_MaterialBedarf;MengenEinheitBez;nvarchar;8;NULL;NULL;YES
dbo;T_MaterialBedarf;BedarfMengeVPK;float;NULL;53;NULL;YES
dbo;T_MaterialBedarf;PrognoseMengeVPK;float;NULL;53;NULL;YES
dbo;T_MaterialPreparations;Quantity;float;NULL;53;NULL;NO
dbo;T_MaterialProdPlanungenJeProdTag;Menge;float;NULL;53;NULL;YES
dbo;T_MaterialProdPlanungenJeProdTag;MengeVPK;float;NULL;53;NULL;YES
dbo;T_MaterialReservierungen;Menge;decimal;NULL;18;4;NO
dbo;T_MaterialReservierungen;MengeVpk;decimal;NULL;18;4;NO
dbo;T_MaterialReservierungen;IdVpkVorschrift;int;NULL;10;0;YES
dbo;T_Mengeneinheit;IdMengeneinheit;int;NULL;10;0;NO
dbo;T_PDE;IdVpkVorschrift;int;NULL;10;0;YES
dbo;T_PDE;Menge;float;NULL;53;NULL;YES
dbo;T_PDE;MengeVPK;float;NULL;53;NULL;YES
dbo;T_PDInputFehler;Gutmenge;int;NULL;10;0;YES
dbo;T_Preiseinheit;IdPreiseinheit;int;NULL;10;0;NO
dbo;T_ProdArtikel;IdMengeneinheit;int;NULL;10;0;YES
dbo;T_ProdArtikel;IdPreiseinheit;int;NULL;10;0;YES
dbo;T_ProdDaten;Gutmenge;int;NULL;10;0;YES
dbo;T_ProdDaten;Ausschussmenge;int;NULL;10;0;YES
