TABLE_SCHEMA;TABLE_NAME;COLUMN_NAME;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;IS_NULLABLE;ORDINAL_POSITION
dbo;syncobj_0x3145453536333938;BestandDatum;datetime;NO
dbo;syncobj_0x3145453536333938;Add_Date;datetime;NO
dbo;syncobj_0x3145453536333938;Upd_Date;datetime;YES
dbo;syncobj_0x3146333643463933;Datum;datetime;YES
dbo;syncobj_0x3146333643463933;Add_Date;datetime;NO
dbo;syncobj_0x3146333643463933;Upd_Date;datetime;YES
dbo;syncobj_0x3146363637374530;AbgrenzungDatum;datetime;NO
dbo;syncobj_0x3146363637374530;Add_Date;datetime;NO
dbo;syncobj_0x3146363637374530;Upd_Date;datetime;YES
dbo;syncobj_0x3146374234344633;Add_Date;datetime;NO
dbo;syncobj_0x3146374234344633;Upd_Date;datetime;YES
dbo;syncobj_0x3230303445363933;BestellDatum;datetime;NO
dbo;syncobj_0x3230303445363933;Lieferdatum;datetime;NO
dbo;syncobj_0x3230303445363933;Add_Date;datetime;NO
dbo;syncobj_0x3230303445363933;Upd_Date;datetime;YES
dbo;syncobj_0x3231304545354137;LieferscheinDatum;datetime;YES
dbo;syncobj_0x3231304545354137;AuftragsBestDatum;datetime;YES
dbo;syncobj_0x3231304545354137;RechnungsDatum;datetime;YES
dbo;syncobj_0x3231304545354137;BestellDatum;datetime;YES
dbo;syncobj_0x3231304545354137;LieferDatum;datetime;YES
dbo;syncobj_0x3231304545354137;Add_Date;datetime;NO
dbo;syncobj_0x3231304545354137;Upd_Date;datetime;YES
dbo;syncobj_0x3231304545354137;BestellungDatum;datetime;YES
dbo;syncobj_0x3231304545354137;AuftragsDatum;datetime;YES
dbo;syncobj_0x3231304545354137;AuftragsPositionDatum;datetime;YES
dbo;syncobj_0x3231304545354137;AuftragsAbrufDatum;datetime;YES
dbo;syncobj_0x3231304545354137;GutschriftDatum;datetime;YES
dbo;syncobj_0x3231304545354137;ReferenzBestellungDatum;datetime;YES
dbo;syncobj_0x3231304545354137;ReferenzAuftragsBestDatum;datetime;YES
dbo;syncobj_0x3231304545354137;ReferenzLieferscheinDatum;datetime;YES
dbo;syncobj_0x3231304545354137;ReferenzRechnungsDatum;datetime;YES
dbo;syncobj_0x3231304545354137;ReferenzGutschriftDatum;datetime;YES
dbo;syncobj_0x3231304545354137;BestellVorschlagDatum;datetime;YES
dbo;syncobj_0x3232384146414443;Buchungsdatum;datetime;NO
dbo;syncobj_0x3232384146414443;ProduktionsDatum;datetime;NO
dbo;syncobj_0x3232384146414443;EinlagerungsDatum;datetime;NO
dbo;syncobj_0x3232384146414443;LieferDatum;datetime;NO
dbo;syncobj_0x3232384146414443;Add_Date;datetime;NO
dbo;syncobj_0x3232384146414443;Upd_Date;datetime;YES
dbo;syncobj_0x3232464133313043;Add_Date;datetime;YES
dbo;syncobj_0x3232464133313043;Upd_Date;datetime;YES
dbo;syncobj_0x3233334337354230;Add_Date;datetime;NO
dbo;syncobj_0x3233334337354230;Upd_Date;datetime;YES
dbo;syncobj_0x3233413334424545;Add_Date;datetime;YES
dbo;syncobj_0x3233413334424545;Upd_Date;datetime;YES
dbo;syncobj_0x3234313745393734;Add_Date;datetime;NO
dbo;syncobj_0x3234313745393734;Upd_Date;datetime;YES
dbo;syncobj_0x3234323043463138;GueltigAbDatumAlt;datetime;NO
dbo;syncobj_0x3234323043463138;GueltigAbDatumNeu;datetime;NO
dbo;syncobj_0x3234323043463138;Add_Date;datetime;NO
dbo;syncobj_0x3234323043463138;Upd_Date;datetime;YES
dbo;syncobj_0x3234323043463138;KursDatum;datetime;YES
dbo;syncobj_0x3234433231323338;Add_Date;datetime;YES
dbo;syncobj_0x3234433231323338;Upd_Date;datetime;YES
dbo;syncobj_0x3234463237333739;ArchivDatum;datetime;NO
dbo;syncobj_0x3234463237333739;LetztesZugangsDatum;datetime;NO
dbo;syncobj_0x3234463237333739;LetztesAbgangsDatum;datetime;NO
dbo;syncobj_0x3234463237333739;Add_Date;datetime;NO
dbo;syncobj_0x3234463237333739;Upd_Date;datetime;YES
dbo;syncobj_0x3235343336373536;Bedarfsdatum;datetime;NO
dbo;syncobj_0x3235343336373536;Add_Date;datetime;NO
dbo;syncobj_0x3235343336373536;Upd_Date;datetime;YES
dbo;syncobj_0x3235343336373536;ImportDatum;datetime;YES
dbo;syncobj_0x3235343336373536;Bedarfsdatum_alt;datetime;YES
dbo;syncobj_0x3235343336373536;ImportDatum_alt;datetime;YES
dbo;syncobj_0x3235343336373536;EdiAbrufLiefertermin;datetime;YES
dbo;syncobj_0x3235374531413146;Add_Date;datetime;NO
dbo;syncobj_0x3235374531413146;Upd_Date;datetime;YES
dbo;syncobj_0x3235433131464634;Add_Date;datetime;NO
dbo;syncobj_0x3235433131464634;Upd_Date;datetime;YES
dbo;syncobj_0x3236324641363845;GueltigVonDatum;datetime;NO
dbo;syncobj_0x3236324641363845;GueltigBisDatum;datetime;NO
dbo;syncobj_0x3236324641363845;Add_Date;datetime;NO
dbo;syncobj_0x3236324641363845;Upd_Date;datetime;YES
dbo;syncobj_0x3236433930464332;Add_Date;datetime;NO
dbo;syncobj_0x3236433930464332;Upd_Date;datetime;YES
dbo;syncobj_0x3236454631454539;Add_Date;datetime;NO
dbo;syncobj_0x3236454631454539;Upd_Date;datetime;YES
dbo;syncobj_0x3237413137463541;Add_Date;datetime;YES
dbo;syncobj_0x3237413137463541;Upd_Date;datetime;YES
dbo;syncobj_0x3237413237384530;Add_Date;datetime;YES
dbo;syncobj_0x3237413237384530;Upd_Date;datetime;YES
dbo;syncobj_0x3237433434354646;Add_Date;datetime;NO
dbo;syncobj_0x3237433434354646;Upd_Date;datetime;NO
dbo;syncobj_0x3238423936304433;Add_Date;datetime;NO
dbo;syncobj_0x3238423936304433;Upd_Date;datetime;YES
dbo;syncobj_0x3239313143323732;Add_Date;datetime;NO
dbo;syncobj_0x3239313143323732;Upd_Date;datetime;YES
dbo;syncobj_0x3239394541433839;ProdDatum;datetime;NO
dbo;syncobj_0x3239394541433839;Add_Date;datetime;NO
dbo;syncobj_0x3239394541433839;Upd_Date;datetime;YES
dbo;syncobj_0x3239433044394144;Add_Date;datetime;NO
dbo;syncobj_0x3239433044394144;Upd_Date;datetime;YES
dbo;syncobj_0x3241313633323536;Add_Date;datetime;NO
dbo;syncobj_0x3241313633323536;Upd_Date;datetime;NO
dbo;syncobj_0x3241314144303841;Add_Date;datetime;YES
dbo;syncobj_0x3241314144303841;Upd_Date;datetime;YES
dbo;syncobj_0x3242343730323946;Add_Date;datetime;NO
dbo;syncobj_0x3242343730323946;Upd_Date;datetime;YES
dbo;syncobj_0x3242363034363733;Add_Date;datetime;NO
dbo;syncobj_0x3242363034363733;Upd_Date;datetime;YES
dbo;syncobj_0x3242373933393938;BuchDatum;datetime;YES
dbo;syncobj_0x3242373933393938;Add_Date;datetime;YES
dbo;syncobj_0x3242453731414236;GueltigVonDatum;datetime;NO
dbo;syncobj_0x3242453731414236;GueltigBisDatum;datetime;NO
dbo;syncobj_0x3242453731414236;Add_Date;datetime;NO
dbo;syncobj_0x3242453731414236;Upd_Date;datetime;YES
dbo;syncobj_0x3243353137464146;Inventurdatum;datetime;YES
dbo;syncobj_0x3243353137464146;Add_Date;datetime;YES
dbo;syncobj_0x3243353137464146;Upd_Date;datetime;YES
dbo;syncobj_0x3243363938333346;Add_Date;datetime;NO
dbo;syncobj_0x3243363938333346;Upd_Date;datetime;YES
dbo;syncobj_0x3243383145333638;Datum;datetime;YES
dbo;syncobj_0x3243383145333638;Add_Date;datetime;YES
dbo;syncobj_0x3243383145333638;Upd_Date;datetime;YES
dbo;syncobj_0x3243414430393346;adddate;datetime;YES
dbo;syncobj_0x3243414430393346;upddate;datetime;YES
dbo;syncobj_0x3243433635304146;Add_Date;datetime;YES
dbo;syncobj_0x3243433635304146;Upd_Date;datetime;YES
dbo;syncobj_0x3243434144394637;Add_Date;datetime;NO
dbo;syncobj_0x3243434144394637;Upd_Date;datetime;YES
dbo;syncobj_0x3243463632334343;Add_Date;datetime;NO
dbo;syncobj_0x3243463632334343;Upd_Date;datetime;YES
dbo;syncobj_0x3244304634384332;BestandDatum;datetime;NO
dbo;syncobj_0x3244304634384332;Add_Date;datetime;NO
dbo;syncobj_0x3244304634384332;Upd_Date;datetime;YES
dbo;syncobj_0x3244313238373841;RuecklieferDatum;datetime;NO
dbo;syncobj_0x3244313238373841;Add_Date;datetime;NO
dbo;syncobj_0x3244313238373841;Upd_Date;datetime;YES
dbo;syncobj_0x3244323537424231;Add_Date;datetime;NO
dbo;syncobj_0x3244323537424231;Upd_Date;datetime;YES
dbo;syncobj_0x3244353144363645;Add_Date;datetime;NO
dbo;syncobj_0x3244353144363645;Upd_Date;datetime;YES
dbo;syncobj_0x3244353144363645;LieferscheinDatum;datetime;YES
dbo;syncobj_0x3244433237313735;IdProduktionsRueckmeldungDatenDetail;int;NO
dbo;syncobj_0x3244433237313735;DetailMeldeDatumVon;datetime;NO
dbo;syncobj_0x3244433237313735;DetailMeldeDatumBis;datetime;NO
dbo;syncobj_0x3244433237313735;Add_Date;datetime;NO
dbo;syncobj_0x3244433237313735;Upd_Date;datetime;NO
dbo;syncobj_0x3246364230323441;Dateiname;nvarchar;NO
dbo;syncobj_0x3246364230323441;Add_Date;datetime;YES
dbo;syncobj_0x3246364230323441;Upd_Date;datetime;YES
dbo;syncobj_0x3330384346393345;Add_Date;datetime;NO
dbo;syncobj_0x3330384346393345;Upd_Date;datetime;YES
dbo;syncobj_0x3331363746344135;Add_Date;datetime;NO
dbo;syncobj_0x3331363746344135;Upd_Date;datetime;YES
dbo;syncobj_0x3331433431353341;Add_Date;datetime;YES
dbo;syncobj_0x3331433431353341;Upd_Date;datetime;YES
dbo;syncobj_0x3331463935333641;Add_Date;datetime;NO
dbo;syncobj_0x3331463935333641;Upd_Date;datetime;YES
dbo;syncobj_0x3332393842354338;Add_Date;datetime;NO
dbo;syncobj_0x3332393842354338;Upd_Date;datetime;YES
dbo;syncobj_0x3332414633334634;ProduktionsDatum;datetime;NO
dbo;syncobj_0x3332414633334634;Add_Date;datetime;NO
dbo;syncobj_0x3332414633334634;Upd_Date;datetime;NO
dbo;syncobj_0x3332433941393139;Add_Date;datetime;NO
dbo;syncobj_0x3332433941393139;Upd_Date;datetime;YES
dbo;syncobj_0x3332433941393139;GueltigAbDatum;datetime;YES
dbo;syncobj_0x3333304246363232;Add_Date;datetime;NO
dbo;syncobj_0x3333304246363232;Upd_Date;datetime;YES
dbo;syncobj_0x3333324632454545;Add_Date;datetime;NO
dbo;syncobj_0x3333324632454545;Upd_Date;datetime;YES
dbo;syncobj_0x3333383942314138;ProdDatum;datetime;YES
dbo;syncobj_0x3333383942314138;Fehlerdatum;datetime;YES
dbo;syncobj_0x3333444434364234;KursDatum;datetime;NO
dbo;syncobj_0x3333444434364234;Add_Date;datetime;NO
dbo;syncobj_0x3333444434364234;Upd_Date;datetime;YES
dbo;syncobj_0x3333464532464337;GueltigabDatum;datetime;NO
dbo;syncobj_0x3333464532464337;Add_Date;datetime;YES
dbo;syncobj_0x3333464532464337;Upd_Date;datetime;YES
dbo;syncobj_0x3333464532464337;KursDatum;datetime;YES
dbo;syncobj_0x3333464532464337;GueltigbisDatum;datetime;YES
dbo;syncobj_0x3334323131334543;Add_Date;datetime;YES
dbo;syncobj_0x3334323131334543;Upd_Date;datetime;YES
dbo;syncobj_0x3334333339314630;Add_Date;datetime;NO
dbo;syncobj_0x3334333339314630;Upd_Date;datetime;YES
dbo;syncobj_0x3334383039393936;Add_Date;datetime;NO
dbo;syncobj_0x3334383039393936;Upd_Date;datetime;YES
dbo;syncobj_0x3334383039393936;BlockingDate;datetime;NO
dbo;syncobj_0x3334384641343045;Datum;datetime;NO
dbo;syncobj_0x3334384641343045;Add_Date;datetime;NO
dbo;syncobj_0x3334384641343045;Upd_Date;datetime;NO
dbo;syncobj_0x3335413733434436;Add_Date;datetime;NO
dbo;syncobj_0x3335413733434436;Upd_Date;datetime;NO
dbo;syncobj_0x3335423735303335;Add_Date;datetime;YES
dbo;syncobj_0x3335423735303335;Upd_Date;datetime;YES
dbo;syncobj_0x3336303443434641;Add_Date;datetime;NO
dbo;syncobj_0x3336303443434641;Upd_Date;datetime;YES
dbo;syncobj_0x3336353232424531;Add_Date;datetime;NO
dbo;syncobj_0x3336353232424531;Upd_Date;datetime;YES
dbo;syncobj_0x3336383233383836;Add_Date;datetime;YES
dbo;syncobj_0x3336383233383836;Upd_Date;datetime;YES
dbo;syncobj_0x3336393931353439;Add_Date;datetime;NO
dbo;syncobj_0x3336393931353439;Upd_Date;datetime;YES
dbo;syncobj_0x3336413336343038;Dateiname;nvarchar;NO
dbo;syncobj_0x3336413336343038;Add_Date;datetime;YES
dbo;syncobj_0x3336413336343038;Upd_Date;datetime;YES
dbo;syncobj_0x3336454436453844;GueltigabDatum;datetime;NO
dbo;syncobj_0x3336454436453844;Add_Date;datetime;YES
dbo;syncobj_0x3336454436453844;Upd_Date;datetime;YES
dbo;syncobj_0x3336454436453844;KursDatum;datetime;YES
dbo;syncobj_0x3336454436453844;GueltigbisDatum;datetime;YES
dbo;syncobj_0x3337423033373130;Produktionsdatum;datetime;YES
dbo;syncobj_0x3337423033373130;Etikett_DruckDatum;datetime;YES
dbo;syncobj_0x3337423033373130;Add_Date;datetime;NO
dbo;syncobj_0x3337423033373130;Upd_Date;datetime;YES
dbo;syncobj_0x3337423033373130;Produktionsdatum_Schicht;datetime;YES
dbo;syncobj_0x3338313334433045;Add_Date;datetime;NO
dbo;syncobj_0x3338313334433045;Upd_Date;datetime;YES
dbo;syncobj_0x3338423244453043;Add_Date;datetime;YES
dbo;syncobj_0x3338423244453043;Upd_Date;datetime;YES
dbo;syncobj_0x3338464535344242;adddate;datetime;YES
dbo;syncobj_0x3338464535344242;upddate;datetime;YES
dbo;syncobj_0x3339423937423244;Add_Date;datetime;NO
dbo;syncobj_0x3339423937423244;Upd_Date;datetime;YES
dbo;syncobj_0x3339433839374534;Dateiname;nvarchar;YES
dbo;syncobj_0x3339433839374534;DatumEingehend;datetime;NO
dbo;syncobj_0x3339433839374534;DatumVerarbeitet;datetime;NO
dbo;syncobj_0x3339433839374534;Add_Date;datetime;NO
dbo;syncobj_0x3339433839374534;Upd_Date;datetime;YES
dbo;syncobj_0x3341303544363446;Add_Date;datetime;NO
dbo;syncobj_0x3341303544363446;Upd_Date;datetime;YES
dbo;syncobj_0x3341343631303939;LieferDatumQualitaet;int;NO
dbo;syncobj_0x3341343631303939;Add_Date;datetime;NO
dbo;syncobj_0x3341343631303939;Upd_Date;datetime;YES
dbo;syncobj_0x3341364542424337;Add_Date;datetime;NO
dbo;syncobj_0x3341364542424337;Upd_Date;datetime;YES
dbo;syncobj_0x3341374132413934;Add_Date;datetime;NO
dbo;syncobj_0x3341374132413934;Upd_Date;datetime;YES
dbo;syncobj_0x3342323744374238;GueltigabDatum;datetime;NO
dbo;syncobj_0x3342324132414230;Add_Date;datetime;YES
dbo;syncobj_0x3342324132414230;Upd_Date;datetime;YES
dbo;syncobj_0x3342393132413432;Add_Date;datetime;NO
dbo;syncobj_0x3342393132413432;Upd_Date;datetime;YES
dbo;syncobj_0x3342393132413432;ReklamationsDatum;datetime;YES
dbo;syncobj_0x3342454633464138;Add_Date;datetime;YES
dbo;syncobj_0x3342454633464138;Upd_Date;datetime;YES
dbo;syncobj_0x3342454641334441;Add_Date;datetime;NO
dbo;syncobj_0x3342454641334441;Upd_Date;datetime;YES
dbo;syncobj_0x3343373643463432;Add_Date;datetime;NO
dbo;syncobj_0x3343373643463432;Upd_Date;datetime;YES
dbo;syncobj_0x3344313442304335;DruckDatum;datetime;YES
dbo;syncobj_0x3344313442304335;Add_Date;datetime;NO
dbo;syncobj_0x3344313442304335;Upd_Date;datetime;YES
dbo;syncobj_0x3344364631353743;Add_Date;datetime;NO
dbo;syncobj_0x3344364631353743;Upd_Date;datetime;YES
dbo;syncobj_0x3346384430333436;Add_Date;datetime;NO
dbo;syncobj_0x3346384430333436;Upd_Date;datetime;YES
dbo;syncobj_0x3430313230333831;Datum;datetime;NO
dbo;syncobj_0x3430313230333831;Add_Date;datetime;NO
dbo;syncobj_0x3430313230333831;Upd_Date;datetime;YES
dbo;syncobj_0x3430313230443543;Add_Date;datetime;NO
dbo;syncobj_0x3430313230443543;Upd_Date;datetime;YES
dbo;syncobj_0x3430334246354537;IdProduktionsRueckmeldungDaten;int;NO
dbo;syncobj_0x3430334246354537;MeldeDatumVon;datetime;NO
dbo;syncobj_0x3430334246354537;MeldeDatumBis;datetime;NO
dbo;syncobj_0x3430334246354537;Add_Date;datetime;NO
dbo;syncobj_0x3430334246354537;Upd_Date;datetime;NO
dbo;syncobj_0x3430344144424336;Add_Date;datetime;NO
dbo;syncobj_0x3430344144424336;Upd_Date;datetime;YES
dbo;syncobj_0x3432303446373542;Add_Date;datetime;NO
dbo;syncobj_0x3432303446373542;Upd_Date;datetime;YES
dbo;syncobj_0x3432313430453535;Add_Date;datetime;NO
dbo;syncobj_0x3432313430453535;Upd_Date;datetime;NO
dbo;syncobj_0x3432424636314544;GueltigVonDatum;datetime;NO
dbo;syncobj_0x3432424636314544;GueltigBisDatum;datetime;NO
dbo;syncobj_0x3432424636314544;Add_Date;datetime;NO
dbo;syncobj_0x3432424636314544;Upd_Date;datetime;YES
dbo;syncobj_0x3433333446343631;Add_Date;datetime;NO
dbo;syncobj_0x3433333446343631;Upd_Date;datetime;YES
dbo;syncobj_0x3433433642414238;Add_Date;datetime;NO
dbo;syncobj_0x3433433642414238;Upd_Date;datetime;YES
dbo;syncobj_0x3434313531314433;Dateiname;nvarchar;NO
dbo;syncobj_0x3434313531314433;Add_Date;datetime;YES
dbo;syncobj_0x3434313531314433;Upd_Date;datetime;YES
dbo;syncobj_0x3434463634433941;Add_Date;datetime;NO
dbo;syncobj_0x3434463634433941;Upd_Date;datetime;YES
dbo;syncobj_0x3435313341374331;Add_Date;datetime;YES
dbo;syncobj_0x3435313341374331;Upd_Date;datetime;YES
dbo;syncobj_0x3435344338323335;BedarfsDatum;datetime;NO
dbo;syncobj_0x3435344338323335;Add_Date;datetime;NO
dbo;syncobj_0x3435344338323335;Upd_Date;datetime;YES
dbo;syncobj_0x3435354645394344;Add_Date;datetime;NO
dbo;syncobj_0x3435354645394344;Upd_Date;datetime;YES
dbo;syncobj_0x3436353031323034;Add_Date;datetime;YES
dbo;syncobj_0x3436353031323034;Upd_Date;datetime;YES
dbo;syncobj_0x3436353031323034;ProduktionsDatenImportQuelle;int;YES
dbo;syncobj_0x3436423233463737;Add_Date;datetime;NO
dbo;syncobj_0x3436423233463737;Upd_Date;datetime;YES
dbo;syncobj_0x3437323941334537;Add_Date;datetime;YES
dbo;syncobj_0x3437323941334537;Upd_Date;datetime;YES
dbo;syncobj_0x3437443144423133;IdProdDaten;int;NO
dbo;syncobj_0x3437443144423133;ProdDatum;datetime;YES
dbo;syncobj_0x3437443144423133;Add_Date;datetime;YES
dbo;syncobj_0x3437443144423133;Upd_Date;datetime;YES
dbo;syncobj_0x3437443144423133;IdProduktionsRueckmeldungDaten;int;YES
dbo;syncobj_0x3437453943443143;BestandDatum;datetime;NO
dbo;syncobj_0x3437453943443143;Add_Date;datetime;NO
dbo;syncobj_0x3437453943443143;Upd_Date;datetime;YES
dbo;syncobj_0x3438324335374535;Inventurdatum;datetime;YES
dbo;syncobj_0x3438324335374535;Add_Date;datetime;YES
dbo;syncobj_0x3438324335374535;Upd_Date;datetime;YES
dbo;syncobj_0x3438374431413632;Add_Date;datetime;YES
dbo;syncobj_0x3438374431413632;Upd_Date;datetime;YES
dbo;syncobj_0x3438393030453634;Datum;datetime;NO
dbo;syncobj_0x3439413146464639;Add_Date;datetime;NO
dbo;syncobj_0x3439413146464639;Upd_Date;datetime;YES
dbo;syncobj_0x3439413946303130;Add_Date;datetime;NO
dbo;syncobj_0x3439413946303130;Upd_Date;datetime;NO
dbo;syncobj_0x3441384344323846;Add_Date;datetime;NO
dbo;syncobj_0x3441384344323846;Upd_Date;datetime;YES
dbo;syncobj_0x3441414345333633;Add_Date;datetime;NO
dbo;syncobj_0x3441414345333633;Upd_Date;datetime;NO
dbo;syncobj_0x3442324646414646;budget_datum;datetime;YES
dbo;syncobj_0x3442324646414646;adddate;datetime;YES
dbo;syncobj_0x3442324646414646;upddate;datetime;YES
dbo;syncobj_0x3442333945303841;Add_Date;datetime;YES
dbo;syncobj_0x3442333945303841;Upd_Date;datetime;YES
dbo;syncobj_0x3442344246463433;Add_Date;datetime;YES
dbo;syncobj_0x3442344246463433;Upd_Date;datetime;YES
dbo;syncobj_0x3442353033423546;Add_Date;datetime;NO
dbo;syncobj_0x3442353033423546;Upd_Date;datetime;YES
dbo;syncobj_0x3442353033423546;Plandatum;datetime;YES
dbo;syncobj_0x3442353033423546;Dateiname;nvarchar;YES
dbo;syncobj_0x3442414641434237;Add_Date;datetime;NO
dbo;syncobj_0x3442414641434237;Upd_Date;datetime;YES
dbo;syncobj_0x3442424237453531;Datum;datetime;NO
dbo;syncobj_0x3442424237453531;Add_Date;datetime;NO
dbo;syncobj_0x3442424237453531;Upd_Date;datetime;YES
dbo;syncobj_0x3443314643333743;Add_Date;datetime;NO
dbo;syncobj_0x3443314643333743;Upd_Date;datetime;YES
dbo;syncobj_0x3443333644394134;Add_Date;datetime;NO
dbo;syncobj_0x3443333644394134;Upd_Date;datetime;YES
dbo;syncobj_0x3443393534324231;Bedarfsdatum;datetime;NO
dbo;syncobj_0x3443393534324231;Add_Date;datetime;NO
dbo;syncobj_0x3443393534324231;Upd_Date;datetime;YES
dbo;syncobj_0x3443413230423730;EntladeDatum;datetime;NO
dbo;syncobj_0x3443413230423730;Add_Date;datetime;NO
dbo;syncobj_0x3443413230423730;Upd_Date;datetime;YES
dbo;syncobj_0x3443443130314535;IdHistoryProduktiondatenDetails;int;NO
dbo;syncobj_0x3443443130314535;Add_Date;datetime;NO
dbo;syncobj_0x3443443130314535;Upd_Date;datetime;NO
dbo;syncobj_0x3444304543424337;ArchivDatum;datetime;NO
dbo;syncobj_0x3444304543424337;LetztesZugangsDatum;datetime;NO
dbo;syncobj_0x3444304543424337;LetztesAbgangsDatum;datetime;NO
dbo;syncobj_0x3444304543424337;Add_Date;datetime;NO
dbo;syncobj_0x3444304543424337;Upd_Date;datetime;YES
dbo;syncobj_0x3444324243423041;Datum;datetime;NO
dbo;syncobj_0x3444324243423041;Add_Date;datetime;NO
dbo;syncobj_0x3444324243423041;Upd_Date;datetime;NO
dbo;syncobj_0x3444324630413332;Add_Date;datetime;NO
dbo;syncobj_0x3444324630413332;Upd_Date;datetime;YES
dbo;syncobj_0x3444334430363344;IdProdDaten;int;NO
dbo;syncobj_0x3444334430363344;ProdDatum;datetime;YES
dbo;syncobj_0x3444334430363344;Add_Date;datetime;YES
dbo;syncobj_0x3444334430363344;Upd_Date;datetime;YES
dbo;syncobj_0x3444334430363344;IdProduktionsRueckmeldungDaten;int;YES
dbo;syncobj_0x3444343336324531;Add_Date;datetime;NO
dbo;syncobj_0x3444343336324531;Upd_Date;datetime;YES
dbo;syncobj_0x3444424534394532;Dateiname;nvarchar;YES
dbo;syncobj_0x3444424534394532;DatumEingehend;datetime;NO
dbo;syncobj_0x3444424534394532;DatumVerarbeitet;datetime;NO
dbo;syncobj_0x3444424534394532;Add_Date;datetime;NO
dbo;syncobj_0x3444424534394532;Upd_Date;datetime;YES
dbo;syncobj_0x3445353632304132;LetztesZugangsDatum;datetime;NO
dbo;syncobj_0x3445353632304132;LetztesAbgangsDatum;datetime;NO
dbo;syncobj_0x3445353632304132;Add_Date;datetime;NO
dbo;syncobj_0x3445353632304132;Upd_Date;datetime;YES
dbo;syncobj_0x3445393937304339;Add_Date;datetime;NO
dbo;syncobj_0x3445393937304339;Upd_Date;datetime;YES
dbo;syncobj_0x3445454443413644;Add_Date;datetime;YES
dbo;syncobj_0x3445454443413644;Upd_Date;datetime;YES
dbo;syncobj_0x3446324542364242;Add_Date;datetime;YES
dbo;syncobj_0x3446324542364242;Upd_Date;datetime;YES
dbo;syncobj_0x3446363945394332;Add_Date;datetime;NO
dbo;syncobj_0x3446363945394332;Upd_Date;datetime;YES
dbo;syncobj_0x3446384337463145;Lieferdatum;datetime;NO
dbo;syncobj_0x3446384337463145;Add_Date;datetime;NO
dbo;syncobj_0x3446384337463145;Upd_Date;datetime;YES
dbo;syncobj_0x3446384337463145;AbrufDatum;datetime;YES
dbo;syncobj_0x3446384337463145;LetztesLieferDatum;datetime;YES
dbo;syncobj_0x3446384337463145;LadeDatum;datetime;NO
dbo;syncobj_0x3530303436373535;Add_Date;datetime;NO
dbo;syncobj_0x3530303436373535;Upd_Date;datetime;YES
dbo;syncobj_0x3530314242364345;Add_Date;datetime;NO
dbo;syncobj_0x3530314242364345;Upd_Date;datetime;YES
dbo;syncobj_0x3530314242364345;ProduktionsDatenImportQuelle;int;NO
dbo;syncobj_0x3530314242364345;Del_Date;datetime;NO
dbo;syncobj_0x3530344538424531;Add_Date;datetime;NO
dbo;syncobj_0x3530344538424531;Upd_Date;datetime;YES
dbo;syncobj_0x3530364331444544;Datum;datetime;NO
dbo;syncobj_0x3530364331444544;Add_Date;datetime;NO
dbo;syncobj_0x3530364331444544;Upd_Date;datetime;YES
dbo;syncobj_0x3530364331444544;ExtLieferscheinDatum;datetime;NO
dbo;syncobj_0x3530424538314535;Add_Date;datetime;YES
dbo;syncobj_0x3530424538314535;Upd_Date;datetime;YES
dbo;syncobj_0x3531313839343041;Add_Date;datetime;NO
dbo;syncobj_0x3531313839343041;Upd_Date;datetime;YES
dbo;syncobj_0x3532384639353346;Add_Date;datetime;NO
dbo;syncobj_0x3532384639353346;Upd_Date;datetime;YES
dbo;syncobj_0x3532393130433842;PositionsDatum;datetime;YES
dbo;syncobj_0x3532393130433842;PositionsLiefertermin;datetime;YES
dbo;syncobj_0x3532393130433842;Add_Date;datetime;YES
dbo;syncobj_0x3532393130433842;Upd_Date;datetime;YES
dbo;syncobj_0x3532393130433842;EdiPositionsLiefertermin;datetime;YES
dbo;syncobj_0x3532443943374335;Add_Date;datetime;YES
dbo;syncobj_0x3532443943374335;Upd_Date;datetime;YES
dbo;syncobj_0x3533303345303342;Add_Date;datetime;NO
dbo;syncobj_0x3533303345303342;Upd_Date;datetime;YES
dbo;syncobj_0x3533324546463842;CreatedOn;datetime;YES
dbo;syncobj_0x3533324546463842;CreatedBy;int;YES
dbo;syncobj_0x3533324546463842;LastUpdateOn;datetime;YES
dbo;syncobj_0x3533324546463842;LastUpdateBy;int;YES
dbo;syncobj_0x3533324546463842;Add_Date;datetime;NO
dbo;syncobj_0x3533324546463842;Upd_Date;datetime;YES
dbo;syncobj_0x3533353236413333;Add_Date;datetime;NO
dbo;syncobj_0x3533353236413333;Upd_Date;datetime;YES
dbo;syncobj_0x3535423541373337;Add_Date;datetime;YES
dbo;syncobj_0x3535423541373337;Upd_Date;datetime;YES
dbo;syncobj_0x3536383238433738;Add_Date;datetime;NO
dbo;syncobj_0x3536383238433738;Upd_Date;datetime;YES
dbo;syncobj_0x3536423537363732;Add_Date;datetime;NO
dbo;syncobj_0x3536423537363732;Upd_Date;datetime;YES
dbo;syncobj_0x3537353045323843;Add_Date;datetime;YES
dbo;syncobj_0x3537353045323843;Upd_Date;datetime;YES
dbo;syncobj_0x3537433036423832;adddate;datetime;YES
dbo;syncobj_0x3537433036423832;upddate;datetime;YES
dbo;syncobj_0x3537453143363139;Add_Date;datetime;YES
dbo;syncobj_0x3537453143363139;Upd_Date;datetime;YES
dbo;syncobj_0x3538413336433345;Lieferdatum;datetime;NO
